measure,beat,pitch,duration,velocity,tie,articulation
21,1,G3,0.9,90,,
21,2,Bb3,0.9,90,,
21,3,G3,1.9,90,,
22,1,G3,0.9,90,,
22,2,Bb3,0.4,90,,
22,2.5,D4,0.25,90,,
22,3,Bb3,0.25,90,,
22,3.5,D4,0.9,90,,
22,4.5,G3,0.4,90,,
23,1,A3,2.9,90,,
23,4,G3,0.9,90,,
24,1,G3,0.9,90,,
24,2,Bb3,0.4,90,,
24,2.5,D4,0.4,90,,
24,3,G3,0.25,90,,
24,3.5,A3,0.4,90,,
24,4,D4,0.25,90,,
24,4.5,G3,0.4,90,,
25,1,Bb3,0.25,90,,
25,1.5,D4,0.4,90,,
25,2,D4,0.25,90,,
25,2.5,Bb3,0.4,90,,
25,3,G3,0.25,90,,
25,3.5,A3,0.4,90,,
25,4,G3,0.25,90,,
25,4.5,D3,0.4,90,,
26,1,G3,2.9,90,,
26,4,G3,0.9,90,,
27,1,G3,0.9,90,,
27,2,Bb3,0.9,90,,
27,3,D4,0.9,90,,
27,4,G3,0.9,90,,
28,1,D4,1.9,90,,
28,3,Bb3,1.9,90,,
29,1,A3,1.9,90,,
29,3,G3,1.9,90,,
30,1,Bb3,1.9,90,,
30,3,D4,0.25,90,,
30,3.5,A3,0.25,90,,
30,4,G3,0.9,90,,
