measure,beat,pitch,duration,velocity,tie,articulation
61,1,Eb3,0.9,86,,legato
61,2,G3,0.9,86,,legato
61,3,Bb3,0.9,86,,legato
61,4,Eb3,0.9,86,,legato
62,1,Bb3,1.9,86,,legato
62,3,G3,1.9,86,,legato
63,1,F3,1.9,86,,legato
63,3,Eb3,1.9,86,,legato
64,1,G3,1.9,86,,legato
64,3,Bb3,0.25,86,,staccato
64,3.5,F3,0.25,86,,staccato
64,4,Eb3,0.9,86,,legato
65,1,G3,1.9,86,,legato
65,3,F3,1.9,86,,legato
66,1,Eb3,1.9,86,,legato
66,3,G3,1.9,86,,legato
67,1,F3,0.25,86,,staccato
67,1.5,Eb3,0.4,86,,staccato
67,2,G3,1.9,86,,legato
68,1,F3,1.9,86,,legato
68,3,Eb3,1.9,86,,legato
69,1,D3,0.9,86,,legato
69,2,Eb3,1.9,86,,legato
69,4,Bb2,0.9,86,,legato
70,1,Eb3,3.9,86,,legato
