measure,beat,pitch,duration,velocity,tie,articulation
21,1,C4,0.9,90,,
21,2,D#4,0.9,90,,
21,3,D4,1.9,90,,
22,1,C4,0.9,90,,
22,2,D#4,0.4,90,,
22,2.5,G4,0.25,90,,
22,3,G4,0.25,90,,
22,3.5,G4,0.9,90,,
22,4.5,D#4,0.4,90,,
23,1,D4,2.9,90,,
23,4,D4,0.9,90,,
24,1,C4,0.9,90,,
24,2,D#4,0.4,90,,
24,2.5,G4,0.4,90,,
24,3,C4,0.25,90,,
24,3.5,C4,0.4,90,,
24,4,G4,0.25,90,,
24,4.5,G4,0.4,90,,
25,1,D#4,0.25,90,,
25,1.5,D#4,0.4,90,,
25,2,G4,0.25,90,,
25,2.5,G4,0.4,90,,
25,3,D#4,0.25,90,,
25,3.5,D#4,0.4,90,,
25,4,D4,0.25,90,,
25,4.5,C4,0.4,90,,
26,1,C4,2.9,90,,
26,4,C4,0.9,90,,
27,1,C4,0.9,90,,
27,2,D#4,0.9,90,,
27,3,G4,0.9,90,,
27,4,G4,0.9,90,,
28,1,G4,1.9,90,,
28,3,D#4,1.9,90,,
29,1,D4,1.9,90,,
29,3,C4,1.9,90,,
30,1,D#4,1.9,90,,
30,3,G4,0.25,90,,
30,3.5,G4,0.25,90,,
30,4,G4,0.9,90,,
