measure,beat,pitch,duration,velocity,tie,articulation
111,1,G3,2.9,80,,legato
111,4,G3,0.9,80,,legato
112,1,G3,0.9,80,,legato
112,2,Bb3,0.9,80,,legato
112,3,D4,0.9,80,,legato
112,4,D4,0.9,80,,legato
113,1,D4,1.9,80,,legato
113,3,Bb3,1.9,80,,legato
114,1,A3,1.9,80,,legato
114,3,G3,1.9,80,,legato
115,1,Bb3,1.9,80,,legato
115,3,D4,0.25,80,,legato
115,3.5,D4,0.25,80,,legato
115,4,D4,0.9,80,,legato
116,1,Bb3,1.9,80,,legato
116,3,A3,1.9,80,,legato
117,1,G3,1.9,80,,legato
117,3,Bb3,1.9,80,,legato
118,1,A3,0.25,80,,legato
118,1.5,A3,0.4,80,,legato
118,2,Bb3,1.9,80,,legato
119,1,A3,1.9,80,,legato
119,3,G3,1.9,80,,legato
120,1,G3,0.9,80,,legato
120,2,G3,1.9,80,,legato
120,4,G3,0.9,80,,legato
