measure,beat,pitch,duration,velocity,tie,articulation
81,1,D3,2.9,76,,tenuto
81,4,D3,0.9,76,,tenuto
82,1,D3,0.9,76,,tenuto
82,2,F3,0.9,76,,tenuto
82,3,A3,0.9,76,,tenuto
82,4,D3,0.9,76,,tenuto
83,1,A3,1.9,76,,tenuto
83,3,F3,1.9,76,,tenuto
84,1,E3,1.9,76,,tenuto
84,3,D3,1.9,76,,tenuto
85,1,F3,1.9,76,,tenuto
85,3,A3,0.25,76,,tenuto
85,3.5,E3,0.25,76,,tenuto
85,4,D3,0.9,76,,tenuto
86,1,F3,1.9,76,,tenuto
86,3,E3,1.9,76,,tenuto
87,1,D3,1.9,76,,tenuto
87,3,F3,1.9,76,,tenuto
88,1,E3,0.25,76,,tenuto
88,1.5,D3,0.4,76,,tenuto
88,2,F3,1.9,76,,tenuto
89,1,E3,1.9,76,,tenuto
89,3,D3,1.9,76,,tenuto
90,1,D3,0.9,76,,tenuto
90,2,D3,1.9,76,,tenuto
90,4,A2,0.9,76,,tenuto
