measure,beat,pitch,duration,velocity,tie,articulation
21,1,C2,0.25,100,,tenuto
21,1.5,G2,0.25,95,,
21,1.75,C2,0.25,95,,
21,2,Eb2,0.25,100,,
21,2.5,G2,0.25,95,,
21,3,C2,0.25,100,,
21,3.5,G2,0.25,95,,
21,3.75,Eb2,0.25,95,,
22,1,C2,0.25,100,,tenuto
22,1.5,G2,0.25,95,,
22,1.75,C2,0.25,95,,
22,2,D2,0.25,100,,
22,2.5,G2,0.25,95,,
22,3,C2,0.25,100,,
22,3.5,G2,0.25,95,,
22,3.75,D2,0.25,95,,
23,1,C2,0.25,100,,tenuto
23,1.5,G2,0.25,95,,
23,1.75,Eb2,0.25,95,,
23,2,Eb2,0.25,100,,
23,2.5,D2,0.25,95,,
23,3,C2,0.25,100,,
23,3.5,G2,0.25,95,,
23,3.75,Eb2,0.25,95,,
24,1,C2,0.25,100,,tenuto
24,1.5,Eb2,0.25,95,,
24,1.75,G2,0.25,95,,
24,2,D2,0.25,100,,
24,2.5,G2,0.25,95,,
24,3,C2,0.25,100,,
24,3.5,G2,0.25,95,,
24,3.75,D2,0.25,95,,
25,1,C2,0.25,100,,tenuto
25,1.5,G2,0.25,95,,
25,1.75,C2,0.25,95,,
25,2,Eb2,0.25,100,,
25,2.5,D2,0.25,95,,
25,3,C2,0.25,100,,
25,3.5,G2,0.25,95,,
25,3.75,Eb2,0.25,95,,
26,1,C2,0.25,100,,tenuto
26,1.5,D2,0.25,95,,
26,1.75,C2,0.25,95,,
26,2,Eb2,0.25,100,,
26,2.5,G2,0.25,95,,
26,3,C2,0.25,100,,
26,3.5,G2,0.25,95,,
26,3.75,Eb2,0.25,95,,
27,1,C2,0.25,100,,tenuto
27,1.5,G2,0.25,95,,
27,1.75,C2,0.25,95,,
27,2,D2,0.25,100,,
27,2.5,G2,0.25,95,,
27,3,C2,0.25,100,,
27,3.5,G2,0.25,95,,
27,3.75,G2,0.25,95,,
28,1,C2,0.25,100,,tenuto
28,1.5,Eb2,0.25,95,,
28,1.75,G2,0.25,95,,
28,2,D2,0.25,100,,
28,2.5,G2,0.25,95,,
28,3,C2,0.25,100,,
28,3.5,G2,0.25,95,,
28,3.75,D2,0.25,95,,
29,1,C2,0.25,100,,tenuto
29,1.5,G2,0.25,95,,
29,1.75,C2,0.25,95,,
29,2,Eb2,0.25,100,,
29,2.5,D2,0.25,95,,
29,3,C2,0.25,100,,
29,3.5,G2,0.25,95,,
29,3.75,Eb2,0.25,95,,
30,1,C2,0.25,100,,tenuto
30,1.5,G2,0.25,95,,
30,1.75,C2,0.25,95,,
30,2,Eb2,0.25,100,,
30,2.5,G2,0.25,95,,
30,3,C2,0.25,100,,
30,3.5,G2,0.25,95,,
30,3.75,G2,0.25,95,,
