measure,beat,pitch,duration,velocity,tie,articulation
81,1,C3,0.25,118,,accent
81,1.5,D#3,0.25,102,,
81,1.75,E3,0.25,100,,
81,2.25,D#3,0.25,100,,
81,2.5,F#2,0.25,100,,
81,3,C3,0.25,118,,
81,3.5,F#2,0.25,100,,
81,3.75,D4,0.25,100,,
81,4.25,D#3,0.25,100,,
81,4.5,F#2,0.25,100,,
82,1,C3,0.25,117,,accent
82,1.5,D#3,0.25,101,,
82,1.75,G#6,0.25,100,,
82,2,D4,0.25,105,,
82,2.5,E3,0.25,100,,
82,3,C3,0.25,117,,
82,3.5,E3,0.25,100,,
82,3.75,G#6,0.25,100,,
82,4.25,D#3,0.25,100,,
82,4.5,F#2,0.25,100,,
83,1,C3,0.25,116,,accent
83,1.5,E3,0.25,100,,
83,1.75,D#3,0.25,100,,
83,2,D#3,0.25,105,,
83,2.5,D4,0.25,100,,
83,3,C3,0.25,116,,
83,3.5,F#2,0.25,100,,
83,3.75,D#3,0.25,100,,
83,4.25,D#3,0.25,100,,
83,4.5,F#2,0.25,100,,
84,1,C3,0.25,118,,accent
84,1.5,D#3,0.25,101,,
84,1.75,E3,0.25,100,,
84,2.25,D#3,0.25,100,,
84,2.5,F#2,0.25,100,,
84,3,C3,0.25,118,,
84,3.5,F#2,0.25,100,,
84,3.75,D4,0.25,100,,
84,4.25,D#3,0.25,100,,
84,4.5,F#2,0.25,100,,
85,1,C3,0.25,116,,accent
85,1.5,F#2,0.25,100,,
85,1.75,D#3,0.25,100,,
85,2,D#3,0.25,105,,
85,2.5,D4,0.25,100,,
85,3,C3,0.25,116,,
85,3.5,F#2,0.25,100,,
85,3.75,E3,0.25,100,,
85,4.25,D#3,0.25,100,,
85,4.5,F#2,0.25,100,,
86,1,C3,0.25,115,,accent
86,1.5,D4,0.25,100,,
86,1.75,E3,0.25,100,,
86,2.25,D#3,0.25,100,,
86,2.5,F#2,0.25,100,,
86,3,C3,0.25,115,,
86,3.5,F#2,0.25,100,,
86,3.75,G#6,0.25,100,,
86,4.25,D#3,0.25,100,,
86,4.5,F#2,0.25,100,,
87,1,C3,0.25,118,,accent
87,1.5,C3,0.25,101,,
87,1.75,G3,0.25,100,,
87,2,D#3,0.25,105,,
87,2.5,G3,0.25,100,,
87,3,C3,0.25,118,,
87,3.5,C3,0.25,100,,
87,3.75,G4,0.25,100,,
87,4.25,D#3,0.25,100,,
87,4.5,F#2,0.25,100,,
88,1,C3,0.25,117,,accent
88,1.5,D#3,0.25,100,,
88,1.75,E3,0.25,100,,
88,2.25,D#3,0.25,100,,
88,2.5,F#2,0.25,100,,
88,3,C3,0.25,117,,
88,3.5,F#2,0.25,100,,
88,3.75,D4,0.25,100,,
88,4.25,D#3,0.25,100,,
88,4.5,F#2,0.25,100,,
89,1,C3,0.25,116,,accent
89,1.5,C3,0.25,100,,
89,1.75,D#3,0.25,100,,
89,2,D#3,0.25,105,,
89,2.5,D4,0.25,100,,
89,3,C3,0.25,116,,
89,3.5,F#2,0.25,100,,
89,3.75,E3,0.25,100,,
89,4.25,D#3,0.25,100,,
89,4.5,F#2,0.25,100,,
90,1,C3,0.25,120,,accent
90,1.5,D#3,0.25,102,,
90,1.75,E3,0.25,100,,
90,2.25,D#3,0.25,100,,
90,2.5,F#2,0.25,100,,
90,3,C3,0.25,120,,
90,3.5,F#2,0.25,100,,
90,3.75,D4,0.25,100,,
90,4.25,D#3,0.25,100,,
90,4.5,F#2,0.25,100,,
