measure,beat,pitch,duration,velocity,tie,articulation
51,1,Bb1,1,100,,legato
51,2,G1,0.5,100,,staccato
51,2.5,Bb1,0.5,100,,staccato
51,3,G1,1,100,,legato
51,4,D2,1,100,,tenuto
52,1,D2,1,100,,legato
52,2,Bb1,0.5,100,,staccato
52,2.5,G1,0.5,100,,staccato
52,3,Bb1,1,100,,legato
52,4,G1,1,100,,tenuto
53,1,Eb2,1,100,,legato
53,2,G1,0.5,100,,staccato
53,2.5,Eb2,0.5,100,,staccato
53,3,Bb1,1,100,,legato
53,4,Eb2,1,100,,tenuto
54,1,Eb2,1,100,,legato
54,2,G1,0.5,100,,staccato
54,2.5,Bb1,0.5,100,,staccato
54,3,D2,1,100,,legato
54,4,Eb2,1,100,,tenuto
55,1,Eb2,1,100,,legato
55,2,G1,0.5,100,,staccato
55,2.5,Eb2,0.5,100,,staccato
55,3,Bb1,1,100,,legato
55,4,G1,1,100,,tenuto
56,1,Eb2,1,100,,legato
56,2,G1,0.5,100,,staccato
56,2.5,D2,0.5,100,,staccato
56,3,Bb1,0.5,100,,staccato
56,3.5,D2,0.5,100,,legato
56,4.5,Eb2,0.5,100,,staccato
57,1,F2,1,100,,legato
57,2,G1,0.5,100,,staccato
57,2.5,F2,0.5,100,,staccato
57,3,Eb2,1,100,,legato
57,4,G1,1,100,,tenuto
58,1,Eb2,1,100,,legato
58,2,G1,0.5,100,,staccato
58,2.5,D2,0.5,100,,staccato
58,3,G1,0.5,100,,staccato
58,3.5,A1,0.5,100,,staccato
58,4,D2,1,100,,tenuto
59,1,Bb1,0.5,100,,staccato
59,1.5,D2,0.5,100,,staccato
59,2,Bb1,0.5,100,,staccato
59,2.5,G1,0.5,100,,staccato
59,3,Eb2,0.5,100,,staccato
59,3.5,F2,0.5,100,,staccato
59,4,Eb2,0.5,100,,staccato
59,4.5,Bb1,0.5,100,,staccato
60,1,Eb2,1.5,100,,legato
60,2.5,G1,1.5,100,,legato
60,4,G1,1,100,,tenuto
