measure,beat,pitch,duration,velocity,tie,articulation
71,1,C3,0.25,118,,accent
71,1.5,D#3,0.25,102,,
71,1.75,E3,0.25,100,,
71,2.25,D#3,0.25,100,,
71,2.5,F#2,0.25,100,,
71,3,C3,0.25,118,,
71,3.5,F#2,0.25,100,,
71,3.75,D4,0.25,100,,
72,1,C3,0.25,117,,accent
72,1.5,D#3,0.25,101,,
72,1.75,G#6,0.25,100,,
72,2,D4,0.25,105,,
72,2.5,E3,0.25,100,,
72,3,C3,0.25,117,,
72,3.5,E3,0.25,100,,
72,3.75,G#6,0.25,100,,
73,1,C3,0.25,116,,accent
73,1.5,E3,0.25,100,,
73,1.75,D#3,0.25,100,,
73,2,D#3,0.25,105,,
73,2.5,D4,0.25,100,,
73,3,C3,0.25,116,,
73,3.5,F#2,0.25,100,,
73,3.75,D#3,0.25,100,,
74,1,C3,0.25,118,,accent
74,1.5,D#3,0.25,101,,
74,1.75,E3,0.25,100,,
74,2.25,D#3,0.25,100,,
74,2.5,F#2,0.25,100,,
74,3,C3,0.25,118,,
74,3.5,F#2,0.25,100,,
74,3.75,D4,0.25,100,,
75,1,C3,0.25,116,,accent
75,1.5,F#2,0.25,100,,
75,1.75,D#3,0.25,100,,
75,2,D#3,0.25,105,,
75,2.5,D4,0.25,100,,
75,3,C3,0.25,116,,
75,3.5,F#2,0.25,100,,
75,3.75,E3,0.25,100,,
76,1,C3,0.25,115,,accent
76,1.5,D4,0.25,100,,
76,1.75,E3,0.25,100,,
76,2.25,D#3,0.25,100,,
76,2.5,F#2,0.25,100,,
76,3,C3,0.25,115,,
76,3.5,F#2,0.25,100,,
76,3.75,G#6,0.25,100,,
77,1,C3,0.25,118,,accent
77,1.5,C3,0.25,101,,
77,1.75,G3,0.25,100,,
77,2,D#3,0.25,105,,
77,2.5,G3,0.25,100,,
77,3,C3,0.25,118,,
77,3.5,C3,0.25,100,,
77,3.75,G4,0.25,100,,
78,1,C3,0.25,117,,accent
78,1.5,D#3,0.25,100,,
78,1.75,E3,0.25,100,,
78,2.25,D#3,0.25,100,,
78,2.5,F#2,0.25,100,,
78,3,C3,0.25,117,,
78,3.5,F#2,0.25,100,,
78,3.75,D4,0.25,100,,
79,1,C3,0.25,116,,accent
79,1.5,C3,0.25,100,,
79,1.75,D#3,0.25,100,,
79,2,D#3,0.25,105,,
79,2.5,D4,0.25,100,,
79,3,C3,0.25,116,,
79,3.5,F#2,0.25,100,,
79,3.75,E3,0.25,100,,
80,1,C3,0.25,120,,accent
80,1.5,D#3,0.25,102,,
80,1.75,E3,0.25,100,,
80,2.25,D#3,0.25,100,,
80,2.5,F#2,0.25,100,,
80,3,C3,0.25,120,,
80,3.5,F#2,0.25,100,,
80,3.75,D4,0.25,100,,
