measure,beat,pitch,duration,velocity,tie,articulation
121,1,C2,0.25,115,,staccato
121,1.25,F#2,0.25,100,,staccato
121,1.5,C2,0.25,100,,staccato
121,1.75,F#2,0.25,100,,staccato
121,2,C2,0.25,115,,staccato
121,2.25,F#2,0.25,100,,staccato
121,2.5,C2,0.25,100,,staccato
121,2.75,F#2,0.25,100,,staccato
121,3,C2,0.25,115,,staccato
121,3.25,F#2,0.25,100,,staccato
121,3.5,C2,0.25,100,,staccato
121,3.75,F#2,0.25,100,,staccato
121,4,C2,0.25,120,,accent
121,4.25,F#2,0.25,100,,
121,4.5,C2,0.25,100,,
121,4.75,F#2,0.25,100,,
122,1,C2,0.25,115,,staccato
122,1.25,F#2,0.25,100,,staccato
122,1.5,C2,0.25,100,,staccato
122,1.75,F#2,0.25,100,,staccato
122,2,C2,0.25,115,,staccato
122,2.25,F#2,0.25,100,,staccato
122,2.5,C2,0.25,100,,staccato
122,2.75,F#2,0.25,100,,staccato
122,3,C2,0.25,115,,staccato
122,3.25,F#2,0.25,100,,staccato
122,3.5,C2,0.25,100,,staccato
122,3.75,F#2,0.25,100,,staccato
122,4,C2,0.25,120,,accent
122,4.25,F#2,0.25,100,,
122,4.5,C2,0.25,100,,
122,4.75,F#2,0.25,100,,
123,1,C2,0.25,115,,staccato
123,1.25,F#2,0.25,100,,staccato
123,1.5,C2,0.25,100,,staccato
123,1.75,F#2,0.25,100,,staccato
123,2,C2,0.25,115,,staccato
123,2.25,F#2,0.25,100,,staccato
123,2.5,C2,0.25,100,,staccato
123,2.75,F#2,0.25,100,,staccato
123,3,C2,0.25,115,,staccato
123,3.25,F#2,0.25,100,,staccato
123,3.5,C2,0.25,100,,staccato
123,3.75,F#2,0.25,100,,staccato
123,4,C2,0.25,120,,accent
123,4.25,F#2,0.25,100,,
123,4.5,C2,0.25,100,,
123,4.75,F#2,0.25,100,,
124,1,C2,0.25,115,,staccato
124,1.25,F#2,0.25,100,,staccato
124,1.5,C2,0.25,100,,staccato
124,1.75,F#2,0.25,100,,staccato
124,2,C2,0.25,115,,staccato
124,2.25,F#2,0.25,100,,staccato
124,2.5,C2,0.25,100,,staccato
124,2.75,F#2,0.25,100,,staccato
124,3,C2,0.25,115,,staccato
124,3.25,F#2,0.25,100,,staccato
124,3.5,C2,0.25,100,,staccato
124,3.75,F#2,0.25,100,,staccato
124,4,C2,0.25,120,,accent
124,4.25,F#2,0.25,100,,
124,4.5,C2,0.25,100,,
124,4.75,F#2,0.25,100,,
125,1,C2,0.25,115,,staccato
125,1.25,F#2,0.25,100,,staccato
125,1.5,C2,0.25,100,,staccato
125,1.75,F#2,0.25,100,,staccato
125,2,C2,0.25,115,,staccato
125,2.25,F#2,0.25,100,,staccato
125,2.5,C2,0.25,100,,staccato
125,2.75,F#2,0.25,100,,staccato
125,3,C2,0.25,115,,staccato
125,3.25,F#2,0.25,100,,staccato
125,3.5,C2,0.25,100,,staccato
125,3.75,F#2,0.25,100,,staccato
125,4,C2,0.25,120,,accent
125,4.25,F#2,0.25,100,,
125,4.5,C2,0.25,100,,
125,4.75,F#2,0.25,100,,
126,1,C2,0.25,115,,staccato
126,1.25,F#2,0.25,100,,staccato
126,1.5,C2,0.25,100,,staccato
126,1.75,F#2,0.25,100,,staccato
126,2,C2,0.25,115,,staccato
126,2.25,F#2,0.25,100,,staccato
126,2.5,C2,0.25,100,,staccato
