measure,beat,pitch,duration,velocity,tie,articulation
1,1,rest,4,0,,
2,1,rest,4,0,,
3,1,C4,0.9,90,,
3,2,D#4,0.4,90,,
3,2.5,D#4,0.4,90,,
3,3,G4,1.9,90,,
4,1,C4,0.9,90,,
4,2,D#4,0.9,90,,
4,3,D4,1.9,90,,
5,1,C4,0.9,90,,
5,2,D#4,0.4,90,,
5,2.5,G4,0.25,90,,
5,3,G4,0.25,90,,
5,3.5,G4,0.9,90,,
5,4.5,D#4,0.4,90,,
6,1,D4,2.9,90,,
6,4,D4,0.9,90,,
7,1,C4,0.9,90,,
7,2,D#4,0.4,90,,
7,2.5,G4,0.4,90,,
7,3,C4,0.25,90,,
7,3.5,C4,0.4,90,,
7,4,G4,0.25,90,,
7,4.5,G4,0.4,90,,
8,1,D#4,0.25,90,,
8,1.5,D#4,0.4,90,,
8,2,G4,0.25,90,,
8,2.5,G4,0.4,90,,
8,3,D#4,0.25,90,,
8,3.5,D#4,0.4,90,,
8,4,D4,0.25,90,,
8,4.5,C4,0.4,90,,
9,1,C4,2.9,90,,
9,4,C4,0.9,90,,
10,1,C4,0.9,90,,
10,2,D#4,0.9,90,,
10,3,G4,0.9,90,,
10,4,G4,0.9,90,,
