measure,beat,pitch,duration,velocity,tie,articulation
121,1,C3,0.25,122,,accent
121,1.5,D#3,0.25,100,,
121,1.75,E3,0.25,100,,
121,2.25,D#3,0.25,100,,
121,2.5,F#2,0.25,100,,
121,3,C3,0.25,120,,
121,3.5,F#2,0.25,100,,
121,3.75,D4,0.25,100,,
121,4,C3,0.25,100,,
122,1,C3,0.25,120,,accent
122,1.5,D#3,0.25,100,,
122,1.75,G#6,0.25,100,,
122,2,D4,0.25,105,,
122,2.5,E3,0.25,100,,
122,3,C3,0.25,117,,
122,3.5,E3,0.25,100,,
122,3.75,G#6,0.25,100,,
122,4,C3,0.25,100,,
123,1,C3,0.25,118,,accent
123,1.5,D#3,0.25,101,,
123,1.75,E3,0.25,100,,
123,2.25,D#3,0.25,100,,
123,2.5,F#2,0.25,100,,
123,3,C3,0.25,118,,
123,3.5,F#2,0.25,100,,
123,3.75,G#6,0.25,100,,
123,4,C3,0.25,100,,
