measure,beat,pitch,duration,velocity,tie,articulation
111,1,C4,2.9,90,,
111,4,C4,0.9,90,,
112,1,C4,0.9,90,,
112,2,D#4,0.9,90,,
112,3,G4,0.9,90,,
112,4,G4,0.9,90,,
113,1,G4,1.9,90,,
113,3,D#4,1.9,90,,
114,1,D4,1.9,90,,
114,3,C4,1.9,90,,
115,1,D#4,1.9,90,,
115,3,G4,0.25,90,,
115,3.5,G4,0.25,90,,
115,4,G4,0.9,90,,
116,1,D#4,1.9,90,,
116,3,D4,1.9,90,,
117,1,C4,1.9,90,,
117,3,D#4,1.9,90,,
118,1,D4,0.25,90,,
118,1.5,D4,0.4,90,,
118,2,D#4,1.9,90,,
119,1,D4,1.9,90,,
119,3,C4,1.9,90,,
120,1,B3,0.9,90,,
120,2,B3,1.9,90,,
120,4,C4,0.9,90,,
