measure,beat,pitch,duration,velocity,tie,articulation
131,1,Eb3,1.9,86,,legato
131,3,C3,1.9,86,,legato
132,1,G2,1.9,86,,legato
132,3,C3,0.25,86,,legato
132,3.5,Bb2,0.25,86,,legato
132,4,C3,0.9,86,,legato
133,1,G2,1.9,86,,legato
133,3,Eb3,1.9,86,,legato
134,1,C3,1.9,86,,legato
134,3,G2,1.9,86,,legato
135,1,D3,0.25,86,,legato
135,1.5,C3,0.4,86,,legato
135,2,G2,1.9,86,,legato
136,1,D3,1.9,86,,legato
136,3,C3,1.9,86,,legato
137,1,Bb2,0.9,86,,legato
137,2,G2,1.9,86,,legato
137,4,C3,0.9,86,,legato
138,1,C3,3.9,86,,legato
139,1,rest,4,86,,
140,1,rest,4,86,,
