measure,beat,pitch,duration,velocity,tie,articulation
41,1,C3,0.25,112,,accent
41,1.5,F#2,0.25,100,,
41,1.75,D#3,0.25,100,,
41,2,C3,0.25,105,,
41,2.5,D4,0.25,100,,
41,3,C3,0.25,112,,
41,3.5,F#2,0.25,100,,
41,3.75,E3,0.25,100,,
42,1,C3,0.25,112,,accent
42,1.5,D#3,0.25,100,,
42,1.75,G#6,0.25,100,,
42,2,D4,0.25,105,,
42,2.5,E3,0.25,100,,
42,3,C3,0.25,112,,
42,3.5,E3,0.25,100,,
42,3.75,G#6,0.25,100,,
43,1,C3,0.25,112,,accent
43,1.5,E3,0.25,100,,
43,1.75,D#3,0.25,100,,
43,2,D#3,0.25,105,,
43,2.5,D4,0.25,100,,
43,3,C3,0.25,112,,
43,3.5,F#2,0.25,100,,
43,3.75,D#3,0.25,100,,
44,1,C3,0.25,113,,accent
44,1.5,D#3,0.25,100,,
44,1.75,E3,0.25,100,,
44,2.25,D#3,0.25,100,,
44,2.5,F#2,0.25,100,,
44,3,C3,0.25,112,,
44,3.5,F#2,0.25,100,,
44,3.75,D4,0.25,100,,
45,1,C3,0.25,112,,accent
45,1.5,F#2,0.25,100,,
45,1.75,D#3,0.25,100,,
45,2,D#3,0.25,105,,
45,2.5,D4,0.25,100,,
45,3,C3,0.25,112,,
45,3.5,F#2,0.25,100,,
45,3.75,E3,0.25,100,,
46,1,C3,0.25,112,,accent
46,1.5,D4,0.25,100,,
46,1.75,E3,0.25,100,,
46,2.25,D#3,0.25,100,,
46,2.5,F#2,0.25,100,,
46,3,C3,0.25,112,,
46,3.5,F#2,0.25,100,,
46,3.75,G#6,0.25,100,,
47,1,C3,0.25,112,,accent
47,1.5,C3,0.25,100,,
47,1.75,G3,0.25,100,,
47,2,D#3,0.25,105,,
47,2.5,G3,0.25,100,,
47,3,C3,0.25,112,,
47,3.5,C3,0.25,100,,
47,3.75,G4,0.25,100,,
48,1,C3,0.25,112,,accent
48,1.5,D#3,0.25,100,,
48,1.75,E3,0.25,100,,
48,2.25,D#3,0.25,100,,
48,2.5,F#2,0.25,100,,
48,3,C3,0.25,112,,
48,3.5,F#2,0.25,100,,
48,3.75,D4,0.25,100,,
49,1,C3,0.25,112,,accent
49,1.5,C3,0.25,100,,
49,1.75,D#3,0.25,100,,
49,2,D#3,0.25,105,,
49,2.5,D4,0.25,100,,
49,3,C3,0.25,112,,
49,3.5,F#2,0.25,100,,
49,3.75,E3,0.25,100,,
50,1,C3,0.25,112,,accent
50,1.5,D#3,0.25,100,,
50,1.75,E3,0.25,100,,
50,2,D#3,0.25,105,,
50,2.5,G4,0.25,100,,
50,3,C3,0.25,112,,
50,3.5,G4,0.25,100,,
50,3.75,G4,0.25,100,,
