measure,beat,pitch,duration,velocity,tie,articulation
91,1,C2,2.9,100,,legato
91,4,C2,0.9,100,,legato
92,1,Bb1,0.9,100,,legato
92,2,Bb1,0.4,100,,legato
92,2.5,C2,0.4,100,,legato
92,3,Bb1,0.25,100,,legato
92,3.5,C2,0.4,100,,legato
92,4,Eb2,0.25,100,,legato
92,4.5,C2,0.4,100,,legato
93,1,Bb1,0.25,100,,legato
93,1.5,C2,0.4,100,,legato
93,2,Eb2,0.25,100,,legato
93,2.5,Bb1,0.4,100,,legato
93,3,C2,0.25,100,,legato
93,3.5,C2,0.4,100,,legato
93,4,C2,0.25,100,,legato
93,4.5,G1,0.4,100,,legato
94,1,C2,2.9,100,,legato
94,4,Eb2,0.9,100,,legato
95,1,C2,0.9,100,,legato
95,2,G1,0.9,100,,legato
95,3,Eb2,0.9,100,,legato
95,4,C2,0.9,100,,legato
96,1,C2,1.9,100,,legato
96,3,Eb2,1.9,100,,legato
97,1,Bb1,1.9,100,,legato
97,3,C2,1.9,100,,legato
98,1,G1,1.9,100,,legato
98,3,Eb2,0.25,100,,legato
98,3.5,Bb1,0.25,100,,legato
98,4,C2,0.9,100,,legato
99,1,C2,1.9,100,,legato
99,3,G1,1.9,100,,legato
100,1,Eb2,1.9,100,,legato
100,3,C2,1.9,100,,legato
