measure,beat,pitch,duration,velocity,tie,articulation
61,1,Eb2,0.25,100,,tenuto
61,1.5,Bb1,0.25,100,,tenuto
61,1.75,Eb2,0.25,100,,tenuto
61,2,G1,0.25,100,,tenuto
61,2.5,Eb2,0.25,100,,tenuto
61,3,Bb1,0.25,100,,tenuto
61,3.5,Eb2,0.25,100,,tenuto
61,3.75,G1,0.25,100,,tenuto
62,1,Bb1,0.25,100,,tenuto
62,1.5,F2,0.25,100,,tenuto
62,1.75,Bb1,0.25,100,,tenuto
62,2,D2,0.25,100,,tenuto
62,2.5,Bb1,0.25,100,,tenuto
62,3,F2,0.25,100,,tenuto
62,3.5,Bb1,0.25,100,,tenuto
62,3.75,D2,0.25,100,,tenuto
63,1,F2,0.25,100,,tenuto
63,1.5,C2,0.25,100,,tenuto
63,1.75,F2,0.25,100,,tenuto
63,2,A1,0.25,100,,tenuto
63,2.5,F2,0.25,100,,tenuto
63,3,C2,0.25,100,,tenuto
63,3.5,F2,0.25,100,,tenuto
63,3.75,A1,0.25,100,,tenuto
64,1,G2,0.25,100,,tenuto
64,1.5,D2,0.25,100,,tenuto
64,1.75,G2,0.25,100,,tenuto
64,2,Bb1,0.25,100,,tenuto
64,2.5,G2,0.25,100,,tenuto
64,3,D2,0.25,100,,tenuto
64,3.5,G2,0.25,100,,tenuto
64,3.75,Bb1,0.25,100,,tenuto
65,1,G2,0.25,100,,tenuto
65,1.5,D2,0.25,100,,tenuto
65,1.75,G2,0.25,100,,tenuto
65,2,Bb1,0.25,100,,tenuto
65,2.5,G2,0.25,100,,tenuto
65,3,D2,0.25,100,,tenuto
65,3.5,G2,0.25,100,,tenuto
65,3.75,Bb1,0.25,100,,tenuto
66,1,Eb2,0.25,100,,tenuto
66,1.5,Bb1,0.25,100,,tenuto
66,1.75,Eb2,0.25,100,,tenuto
66,2,G1,0.25,100,,tenuto
66,2.5,Eb2,0.25,100,,tenuto
66,3,Bb1,0.25,100,,tenuto
66,3.5,Eb2,0.25,100,,tenuto
66,3.75,G1,0.25,100,,tenuto
67,1,F2,0.25,100,,tenuto
67,1.5,C2,0.25,100,,tenuto
67,1.75,F2,0.25,100,,tenuto
67,2,A1,0.25,100,,tenuto
67,2.5,F2,0.25,100,,tenuto
67,3,C2,0.25,100,,tenuto
67,3.5,F2,0.25,100,,tenuto
67,3.75,A1,0.25,100,,tenuto
68,1,F2,0.25,100,,tenuto
68,1.5,C2,0.25,100,,tenuto
68,1.75,F2,0.25,100,,tenuto
68,2,A1,0.25,100,,tenuto
68,2.5,F2,0.25,100,,tenuto
68,3,C2,0.25,100,,tenuto
68,3.5,F2,0.25,100,,tenuto
68,3.75,A1,0.25,100,,tenuto
69,1,D2,0.25,100,,tenuto
69,1.5,A1,0.25,100,,tenuto
69,1.75,D2,0.25,100,,tenuto
69,2,Bb1,0.25,100,,tenuto
69,2.5,D2,0.25,100,,tenuto
69,3,A1,0.25,100,,tenuto
69,3.5,D2,0.25,100,,tenuto
69,3.75,Bb1,0.25,100,,tenuto
70,1,Eb2,0.25,100,,tenuto
70,1.5,Bb1,0.25,100,,tenuto
70,1.75,Eb2,0.25,100,,tenuto
70,2,G1,0.25,100,,tenuto
70,2.5,Eb2,0.25,100,,tenuto
70,3,Bb1,0.25,100,,tenuto
70,3.5,Eb2,0.25,100,,tenuto
70,3.75,G1,0.25,100,,tenuto
