measure,beat,pitch,duration,velocity,tie,articulation
51,1,Bb1,1.9,100,,tenuto
51,3,D2,0.25,100,,tenuto
51,3.5,A1,0.25,100,,tenuto
51,4,G1,0.9,100,,tenuto
52,1,Bb1,1.9,100,,tenuto
52,3,A1,1.9,100,,tenuto
53,1,G1,1.9,100,,tenuto
53,3,Bb1,1.9,100,,tenuto
54,1,A1,0.25,100,,tenuto
54,1.5,G1,0.4,100,,tenuto
54,2,Bb1,1.9,100,,tenuto
55,1,A1,1.9,100,,tenuto
55,3,G1,1.9,100,,tenuto
56,1,F#1,0.9,100,,tenuto
56,2,G1,1.9,100,,tenuto
56,4,D1,0.9,100,,tenuto
57,1,G1,3.9,100,,tenuto
58,1,G1,0.9,100,,tenuto
58,2,Bb1,0.4,100,,tenuto
58,2.5,G1,0.4,100,,tenuto
58,3,D2,1.9,100,,tenuto
59,1,G1,0.9,100,,tenuto
59,2,Bb1,0.9,100,,tenuto
59,3,G1,1.9,100,,tenuto
60,1,G1,0.9,100,,tenuto
60,2,Bb1,0.4,100,,tenuto
60,2.5,D2,0.25,100,,tenuto
60,3,Bb1,0.25,100,,tenuto
60,3.5,D2,0.9,100,,tenuto
60,4.5,G1,0.4,100,,tenuto
