measure,beat,pitch,duration,velocity,tie,articulation
21,1,C4,0.9,96,,legato
21,2,D#4,0.9,96,,legato
21,3,D4,1.9,96,,legato
22,1,C4,0.9,96,,legato
22,2,D#4,0.4,96,,staccato
22,2.5,G4,0.25,96,,staccato
22,3,G4,0.25,96,,staccato
22,3.5,G4,0.9,96,,legato
22,4.5,D#4,0.4,96,,staccato
23,1,D4,2.9,96,,legato
23,4,D4,0.9,96,,legato
24,1,C4,0.9,96,,legato
24,2,D#4,0.4,96,,staccato
24,2.5,G4,0.4,96,,staccato
24,3,C4,0.25,96,,staccato
24,3.5,C4,0.4,96,,staccato
24,4,G4,0.25,96,,staccato
24,4.5,G4,0.4,96,,staccato
25,1,D#4,0.25,96,,staccato
25,1.5,D#4,0.4,96,,staccato
25,2,G4,0.25,96,,staccato
25,2.5,G4,0.4,96,,staccato
25,3,D#4,0.25,96,,staccato
25,3.5,D#4,0.4,96,,staccato
25,4,D4,0.25,96,,staccato
25,4.5,C4,0.4,96,,staccato
26,1,C4,2.9,96,,legato
26,4,C4,0.9,96,,legato
27,1,C4,0.9,96,,legato
27,2,D#4,0.9,96,,legato
27,3,G4,0.9,96,,legato
27,4,G4,0.9,96,,legato
28,1,G4,1.9,96,,legato
28,3,D#4,1.9,96,,legato
29,1,D4,1.9,96,,legato
29,3,C4,1.9,96,,legato
30,1,D#4,1.9,96,,legato
30,3,G4,0.25,96,,staccato
30,3.5,G4,0.25,96,,staccato
30,4,G4,0.9,96,,legato
