measure,beat,pitch,duration,velocity,tie,articulation
41,1,G2,0.9,76,,tenuto
41,2,Bb2,0.4,76,,tenuto
41,2.5,G2,0.4,76,,tenuto
41,3,D3,1.9,76,,tenuto
42,1,G2,0.9,76,,tenuto
42,2,Bb2,0.9,76,,tenuto
42,3,G2,1.9,76,,tenuto
43,1,G2,0.9,76,,tenuto
43,2,Bb2,0.4,76,,tenuto
43,2.5,D3,0.25,76,,tenuto
43,3,Bb2,0.25,76,,tenuto
43,3.5,D3,0.9,76,,tenuto
43,4.5,G2,0.4,76,,tenuto
44,1,A2,2.9,76,,tenuto
44,4,G2,0.9,76,,tenuto
45,1,G2,0.9,76,,tenuto
45,2,Bb2,0.4,76,,tenuto
45,2.5,D3,0.4,76,,tenuto
45,3,G2,0.25,76,,tenuto
45,3.5,A2,0.4,76,,tenuto
45,4,D3,0.25,76,,tenuto
45,4.5,G2,0.4,76,,tenuto
46,1,Bb2,0.25,76,,tenuto
46,1.5,D3,0.4,76,,tenuto
46,2,D3,0.25,76,,tenuto
46,2.5,Bb2,0.4,76,,tenuto
46,3,G2,0.25,76,,tenuto
46,3.5,A2,0.4,76,,tenuto
46,4,G2,0.25,76,,tenuto
46,4.5,D2,0.4,76,,tenuto
47,1,G2,2.9,76,,tenuto
47,4,G2,0.9,76,,tenuto
48,1,G2,0.9,76,,tenuto
48,2,Bb2,0.9,76,,tenuto
48,3,D3,0.9,76,,tenuto
48,4,G2,0.9,76,,tenuto
49,1,D3,1.9,76,,tenuto
49,3,Bb2,1.9,76,,tenuto
50,1,A2,1.9,76,,tenuto
50,3,G2,1.9,76,,tenuto
