measure,beat,pitch,duration,velocity,tie,articulation
101,1,F4,0.25,96,,
101,1.5,Eb4,0.4,96,,
101,2,G4,1.9,96,,
102,1,F4,1.9,96,,
102,3,Eb4,1.9,96,,
103,1,D4,0.9,96,,
103,2,G4,1.9,96,,
103,4,Eb4,0.9,96,,
104,1,C4,3.9,96,,
105,1,Eb4,0.9,96,,
105,2,G4,0.4,96,,
105,2.5,Bb4,0.4,96,,
105,3,G4,1.9,96,,
106,1,Eb4,0.9,96,,
106,2,G4,0.9,96,,
106,3,Bb3,1.9,96,,
107,1,Eb4,0.9,96,,
107,2,G4,0.4,96,,
107,2.5,Bb4,0.25,96,,
107,3,G4,0.25,96,,
107,3.5,F4,0.9,96,,
107,4.5,Eb4,0.4,96,,
108,1,Bb3,2.9,96,,
108,4,Eb4,0.9,96,,
109,1,Eb4,0.9,96,,
109,2,G4,0.4,96,,
109,2.5,Bb4,0.4,96,,
109,3,G4,0.25,96,,
109,3.5,Eb4,0.4,96,,
109,4,Bb4,0.25,96,,
109,4.5,G4,0.4,96,,
110,1,G4,0.25,96,,
110,1.5,Eb4,0.4,96,,
110,2,Bb4,0.25,96,,
110,2.5,G4,0.4,96,,
110,3,Eb4,0.25,96,,
110,3.5,D4,0.4,96,,
110,4,C4,0.25,96,,
110,4.5,Bb3,0.4,96,,
