measure,beat,pitch,duration,velocity,tie,articulation
91,1,C3,0.25,122,,accent
91,1.25,F#2,0.25,100,,staccato
91,1.5,D#3,0.25,100,,staccato
91,1.75,F#2,0.25,100,,staccato
91,2,C3,0.25,110,,accent
91,2.25,F#2,0.25,100,,staccato
91,2.5,D4,0.25,100,,staccato
91,2.75,F#2,0.25,100,,staccato
91,3,C3,0.25,122,,accent
91,3.25,G#6,0.25,100,,staccato
91,3.5,D#3,0.25,100,,staccato
91,3.75,F#2,0.25,100,,staccato
91,4,C3,0.25,120,,accent
91,4.25,F#2,0.25,100,,staccato
91,4.5,D4,0.25,100,,staccato
91,4.75,F#2,0.25,100,,staccato
92,1,C3,0.25,122,,accent
92,1.25,F#2,0.25,100,,staccato
92,1.5,D#3,0.25,100,,staccato
92,1.75,F#2,0.25,100,,staccato
92,2,C3,0.25,110,,accent
92,2.25,F#2,0.25,100,,staccato
92,2.5,D4,0.25,100,,staccato
92,2.75,F#2,0.25,100,,staccato
92,3,C3,0.25,122,,accent
92,3.25,G#6,0.25,100,,staccato
92,3.5,D#3,0.25,100,,staccato
92,3.75,F#2,0.25,100,,staccato
92,4,C3,0.25,120,,accent
92,4.25,F#2,0.25,100,,staccato
92,4.5,D4,0.25,100,,staccato
92,4.75,F#2,0.25,100,,staccato
93,1,C3,0.25,122,,accent
93,1.25,F#2,0.25,100,,staccato
93,1.5,D#3,0.25,100,,staccato
93,1.75,F#2,0.25,100,,staccato
93,2,C3,0.25,110,,accent
93,2.25,F#2,0.25,100,,staccato
93,2.5,D4,0.25,100,,staccato
93,2.75,F#2,0.25,100,,staccato
93,3,C3,0.25,122,,accent
93,3.25,G#6,0.25,100,,staccato
93,3.5,D#3,0.25,100,,staccato
93,3.75,F#2,0.25,100,,staccato
93,4,C3,0.25,120,,accent
93,4.25,F#2,0.25,100,,staccato
93,4.5,D4,0.25,100,,staccato
93,4.75,F#2,0.25,100,,staccato
94,1,C3,0.25,122,,accent
94,1.25,F#2,0.25,100,,staccato
94,1.5,D#3,0.25,100,,staccato
94,1.75,F#2,0.25,100,,staccato
94,2,C3,0.25,110,,accent
94,2.25,F#2,0.25,100,,staccato
94,2.5,D4,0.25,100,,staccato
94,2.75,F#2,0.25,100,,staccato
94,3,C3,0.25,122,,accent
94,3.25,G#6,0.25,100,,staccato
94,3.5,D#3,0.25,100,,staccato
94,3.75,F#2,0.25,100,,staccato
94,4,C3,0.25,120,,accent
94,4.25,F#2,0.25,100,,staccato
94,4.5,D4,0.25,100,,staccato
94,4.75,F#2,0.25,100,,staccato
95,1,C3,0.25,122,,accent
95,1.25,F#2,0.25,100,,staccato
95,1.5,D#3,0.25,100,,staccato
95,1.75,F#2,0.25,100,,staccato
95,2,C3,0.25,110,,accent
95,2.25,F#2,0.25,100,,staccato
95,2.5,D4,0.25,100,,staccato
95,2.75,F#2,0.25,100,,staccato
95,3,C3,0.25,122,,accent
95,3.25,G#6,0.25,100,,staccato
95,3.5,D#3,0.25,100,,staccato
95,3.75,F#2,0.25,100,,staccato
95,4,C3,0.25,120,,accent
95,4.25,F#2,0.25,100,,staccato
95,4.5,D4,0.25,100,,staccato
95,4.75,F#2,0.25,100,,staccato
96,1,C3,0.25,122,,accent
96,1.25,F#2,0.25,100,,staccato
96,1.5,D#3,0.25,100,,staccato
96,1.75,F#2,0.25,100,,staccato
96,2,C3,0.25,110,,accent
96,2.25,F#2,0.25,100,,staccato
96,2.5,D4,0.25,100,,staccato
96,2.75,F#2,0.25,100,,staccato
96,3,C3,0.25,122,,accent
96,3.25,G#6,0.25,100,,staccato
96,3.5,D#3,0.25,100,,staccato
96,3.75,F#2,0.25,100,,staccato
96,4,C3,0.25,120,,accent
96,4.25,F#2,0.25,100,,staccato
96,4.5,D4,0.25,100,,staccato
96,4.75,F#2,0.25,100,,staccato
97,1,C3,0.25,122,,accent
97,1.25,F#2,0.25,100,,staccato
97,1.5,D#3,0.25,100,,staccato
97,1.75,F#2,0.25,100,,staccato
97,2,C3,0.25,110,,accent
97,2.25,F#2,0.25,100,,staccato
97,2.5,D4,0.25,100,,staccato
97,2.75,F#2,0.25,100,,staccato
97,3,C3,0.25,122,,accent
97,3.25,G#6,0.25,100,,staccato
97,3.5,D#3,0.25,100,,staccato
97,3.75,F#2,0.25,100,,staccato
97,4,C3,0.25,120,,accent
97,4.25,F#2,0.25,100,,staccato
97,4.5,D4,0.25,100,,staccato
97,4.75,F#2,0.25,100,,staccato
98,1,C3,0.25,122,,accent
98,1.25,F#2,0.25,100,,staccato
98,1.5,D#3,0.25,100,,staccato
98,1.75,F#2,0.25,100,,staccato
98,2,C3,0.25,110,,accent
98,2.25,F#2,0.25,100,,staccato
98,2.5,D4,0.25,100,,staccato
98,2.75,F#2,0.25,100,,staccato
98,3,C3,0.25,122,,accent
98,3.25,G#6,0.25,100,,staccato
98,3.5,D#3,0.25,100,,staccato
98,3.75,F#2,0.25,100,,staccato
98,4,C3,0.25,120,,accent
98,4.25,F#2,0.25,100,,staccato
98,4.5,D4,0.25,100,,staccato
98,4.75,F#2,0.25,100,,staccato
99,1,C3,0.25,122,,accent
99,1.25,F#2,0.25,100,,staccato
99,1.5,D#3,0.25,100,,staccato
99,1.75,F#2,0.25,100,,staccato
99,2,C3,0.25,110,,accent
99,2.25,F#2,0.25,100,,staccato
99,2.5,D4,0.25,100,,staccato
99,2.75,F#2,0.25,100,,staccato
99,3,C3,0.25,122,,accent
99,3.25,G#6,0.25,100,,staccato
99,3.5,D#3,0.25,100,,staccato
99,3.75,F#2,0.25,100,,staccato
99,4,C3,0.25,120,,accent
99,4.25,F#2,0.25,100,,staccato
