measure,beat,pitch,duration,velocity,tie,articulation
81,1,Eb4,1.9,90,,
81,3,G4,0.25,90,,
81,3.5,Eb4,0.25,90,,
81,4,C4,0.9,90,,
82,1,Eb4,1.9,90,,
82,3,D4,1.9,90,,
83,1,C4,1.9,90,,
83,3,Eb4,1.9,90,,
84,1,D4,0.25,90,,
84,1.5,C4,0.4,90,,
84,2,Eb4,1.9,90,,
85,1,D4,1.9,90,,
85,3,C4,1.9,90,,
86,1,B3,0.9,90,,
86,2,G3,1.9,90,,
86,4,C4,0.9,90,,
87,1,C4,3.9,90,,
88,1,C4,0.9,90,,
88,2,D#4,0.4,90,,
88,2.5,D#4,0.4,90,,
88,3,G4,1.9,90,,
89,1,C4,0.9,90,,
89,2,D#4,0.9,90,,
89,3,D4,1.9,90,,
90,1,C4,0.9,90,,
90,2,D#4,0.4,90,,
90,2.5,G4,0.25,90,,
90,3,G4,0.25,90,,
90,3.5,G4,0.9,90,,
90,4.5,D#4,0.4,90,,
