measure,beat,pitch,duration,velocity,tie,articulation
81,1,C3,0.25,122,,accent
81,1.25,F#2,0.25,100,,staccato
81,1.5,D#3,0.25,100,,staccato
81,1.75,F#2,0.25,100,,staccato
81,2,C3,0.25,110,,accent
81,2.25,F#2,0.25,100,,staccato
81,2.5,D4,0.25,100,,staccato
81,2.75,F#2,0.25,100,,staccato
81,3,C3,0.25,122,,accent
81,3.25,G#6,0.25,100,,staccato
81,3.5,D#3,0.25,100,,staccato
81,3.75,F#2,0.25,100,,staccato
81,4,C3,0.25,120,,accent
81,4.25,F#2,0.25,100,,staccato
81,4.5,D4,0.25,100,,staccato
81,4.75,F#2,0.25,100,,staccato
82,1,C3,0.25,122,,accent
82,1.25,F#2,0.25,100,,staccato
82,1.5,D#3,0.25,100,,staccato
82,1.75,F#2,0.25,100,,staccato
82,2,C3,0.25,110,,accent
82,2.25,F#2,0.25,100,,staccato
82,2.5,D4,0.25,100,,staccato
82,2.75,F#2,0.25,100,,staccato
82,3,C3,0.25,122,,accent
82,3.25,G#6,0.25,100,,staccato
82,3.5,D#3,0.25,100,,staccato
82,3.75,F#2,0.25,100,,staccato
82,4,C3,0.25,120,,accent
82,4.25,F#2,0.25,100,,staccato
82,4.5,D4,0.25,100,,staccato
82,4.75,F#2,0.25,100,,staccato
83,1,C3,0.25,122,,accent
83,1.25,F#2,0.25,100,,staccato
83,1.5,D#3,0.25,100,,staccato
83,1.75,F#2,0.25,100,,staccato
83,2,C3,0.25,110,,accent
83,2.25,F#2,0.25,100,,staccato
83,2.5,D4,0.25,100,,staccato
83,2.75,F#2,0.25,100,,staccato
83,3,C3,0.25,122,,accent
83,3.25,G#6,0.25,100,,staccato
83,3.5,D#3,0.25,100,,staccato
83,3.75,F#2,0.25,100,,staccato
83,4,C3,0.25,120,,accent
83,4.25,F#2,0.25,100,,staccato
83,4.5,D4,0.25,100,,staccato
83,4.75,F#2,0.25,100,,staccato
84,1,C3,0.25,122,,accent
84,1.25,F#2,0.25,100,,staccato
84,1.5,D#3,0.25,100,,staccato
84,1.75,F#2,0.25,100,,staccato
84,2,C3,0.25,110,,accent
84,2.25,F#2,0.25,100,,staccato
84,2.5,D4,0.25,100,,staccato
84,2.75,F#2,0.25,100,,staccato
84,3,C3,0.25,122,,accent
84,3.25,G#6,0.25,100,,staccato
84,3.5,D#3,0.25,100,,staccato
84,3.75,F#2,0.25,100,,staccato
84,4,C3,0.25,120,,accent
84,4.25,F#2,0.25,100,,staccato
84,4.5,D4,0.25,100,,staccato
84,4.75,F#2,0.25,100,,staccato
85,1,C3,0.25,122,,accent
85,1.25,F#2,0.25,100,,staccato
85,1.5,D#3,0.25,100,,staccato
85,1.75,F#2,0.25,100,,staccato
85,2,C3,0.25,110,,accent
85,2.25,F#2,0.25,100,,staccato
85,2.5,D4,0.25,100,,staccato
85,2.75,F#2,0.25,100,,staccato
85,3,C3,0.25,122,,accent
85,3.25,G#6,0.25,100,,staccato
85,3.5,D#3,0.25,100,,staccato
85,3.75,F#2,0.25,100,,staccato
85,4,C3,0.25,120,,accent
85,4.25,F#2,0.25,100,,staccato
85,4.5,D4,0.25,100,,staccato
85,4.75,F#2,0.25,100,,staccato
86,1,C3,0.25,122,,accent
86,1.25,F#2,0.25,100,,staccato
86,1.5,D#3,0.25,100,,staccato
86,1.75,F#2,0.25,100,,staccato
86,2,C3,0.25,110,,accent
86,2.25,F#2,0.25,100,,staccato
86,2.5,D4,0.25,100,,staccato
86,2.75,F#2,0.25,100,,staccato
86,3,C3,0.25,122,,accent
86,3.25,G#6,0.25,100,,staccato
86,3.5,D#3,0.25,100,,staccato
86,3.75,F#2,0.25,100,,staccato
86,4,C3,0.25,120,,accent
86,4.25,F#2,0.25,100,,staccato
86,4.5,D4,0.25,100,,staccato
86,4.75,F#2,0.25,100,,staccato
87,1,C3,0.25,122,,accent
