measure,beat,pitch,duration,velocity,tie,articulation
61,1,C3,0.25,122,,accent
61,1.25,F#2,0.25,100,,staccato
61,1.5,D#3,0.25,100,,staccato
61,1.75,F#2,0.25,100,,staccato
61,2,C3,0.25,110,,accent
61,2.25,F#2,0.25,100,,staccato
61,2.5,D4,0.25,100,,staccato
61,2.75,F#2,0.25,100,,staccato
61,3,C3,0.25,122,,accent
61,3.25,G#6,0.25,100,,staccato
61,3.5,D#3,0.25,100,,staccato
61,3.75,F#2,0.25,100,,staccato
61,4,C3,0.25,120,,accent
61,4.25,F#2,0.25,100,,staccato
61,4.5,D4,0.25,100,,staccato
61,4.75,F#2,0.25,100,,staccato
62,1,C3,0.25,122,,accent
62,1.25,F#2,0.25,100,,staccato
62,1.5,D#3,0.25,100,,staccato
62,1.75,F#2,0.25,100,,staccato
62,2,C3,0.25,110,,accent
62,2.25,F#2,0.25,100,,staccato
62,2.5,D4,0.25,100,,staccato
62,2.75,F#2,0.25,100,,staccato
62,3,C3,0.25,122,,accent
62,3.25,G#6,0.25,100,,staccato
62,3.5,D#3,0.25,100,,staccato
62,3.75,F#2,0.25,100,,staccato
62,4,C3,0.25,120,,accent
62,4.25,F#2,0.25,100,,staccato
62,4.5,D4,0.25,100,,staccato
62,4.75,F#2,0.25,100,,staccato
63,1,C3,0.25,122,,accent
63,1.25,F#2,0.25,100,,staccato
63,1.5,D#3,0.25,100,,staccato
63,1.75,F#2,0.25,100,,staccato
63,2,C3,0.25,110,,accent
63,2.25,F#2,0.25,100,,staccato
63,2.5,D4,0.25,100,,staccato
63,2.75,F#2,0.25,100,,staccato
63,3,C3,0.25,122,,accent
63,3.25,G#6,0.25,100,,staccato
63,3.5,D#3,0.25,100,,staccato
63,3.75,F#2,0.25,100,,staccato
63,4,C3,0.25,120,,accent
63,4.25,F#2,0.25,100,,staccato
63,4.5,D4,0.25,100,,staccato
63,4.75,F#2,0.25,100,,staccato
64,1,C3,0.25,122,,accent
64,1.25,F#2,0.25,100,,staccato
64,1.5,D#3,0.25,100,,staccato
64,1.75,F#2,0.25,100,,staccato
64,2,C3,0.25,110,,accent
64,2.25,F#2,0.25,100,,staccato
64,2.5,D4,0.25,100,,staccato
64,2.75,F#2,0.25,100,,staccato
64,3,C3,0.25,122,,accent
64,3.25,G#6,0.25,100,,staccato
64,3.5,D#3,0.25,100,,staccato
64,3.75,F#2,0.25,100,,staccato
64,4,C3,0.25,120,,accent
64,4.25,F#2,0.25,100,,staccato
64,4.5,D4,0.25,100,,staccato
64,4.75,F#2,0.25,100,,staccato
65,1,C3,0.25,122,,accent
65,1.25,F#2,0.25,100,,staccato
65,1.5,D#3,0.25,100,,staccato
65,1.75,F#2,0.25,100,,staccato
65,2,C3,0.25,110,,accent
65,2.25,F#2,0.25,100,,staccato
65,2.5,D4,0.25,100,,staccato
65,2.75,F#2,0.25,100,,staccato
65,3,C3,0.25,122,,accent
65,3.25,G#6,0.25,100,,staccato
65,3.5,D#3,0.25,100,,staccato
65,3.75,F#2,0.25,100,,staccato
65,4,C3,0.25,120,,accent
65,4.25,F#2,0.25,100,,staccato
65,4.5,D4,0.25,100,,staccato
65,4.75,F#2,0.25,100,,staccato
66,1,C3,0.25,122,,accent
66,1.25,F#2,0.25,100,,staccato
66,1.5,D#3,0.25,100,,staccato
66,1.75,F#2,0.25,100,,staccato
66,2,C3,0.25,110,,accent
66,2.25,F#2,0.25,100,,staccato
66,2.5,D4,0.25,100,,staccato
66,2.75,F#2,0.25,100,,staccato
66,3,C3,0.25,122,,accent
66,3.25,G#6,0.25,100,,staccato
66,3.5,D#3,0.25,100,,staccato
66,3.75,F#2,0.25,100,,staccato
66,4,C3,0.25,120,,accent
66,4.25,F#2,0.25,100,,staccato
66,4.5,D4,0.25,100,,staccato
66,4.75,F#2,0.25,100,,staccato
67,1,C3,0.25,122,,accent
67,1.25,F#2,0.25,100,,staccato
67,1.5,D#3,0.25,100,,staccato
67,1.75,F#2,0.25,100,,staccato
67,2,C3,0.25,110,,accent
67,2.25,F#2,0.25,100,,staccato
67,2.5,D4,0.25,100,,staccato
67,2.75,F#2,0.25,100,,staccato
67,3,C3,0.25,122,,accent
67,3.25,G#6,0.25,100,,staccato
67,3.5,D#3,0.25,100,,staccato
67,3.75,F#2,0.25,100,,staccato
67,4,C3,0.25,120,,accent
67,4.25,F#2,0.25,100,,staccato
67,4.5,D4,0.25,100,,staccato
67,4.75,F#2,0.25,100,,staccato
68,1,C3,0.25,122,,accent
68,1.25,F#2,0.25,100,,staccato
68,1.5,D#3,0.25,100,,staccato
68,1.75,F#2,0.25,100,,staccato
68,2,C3,0.25,110,,accent
68,2.25,F#2,0.25,100,,staccato
68,2.5,D4,0.25,100,,staccato
68,2.75,F#2,0.25,100,,staccato
68,3,C3,0.25,122,,accent
68,3.25,G#6,0.25,100,,staccato
68,3.5,D#3,0.25,100,,staccato
68,3.75,F#2,0.25,100,,staccato
68,4,C3,0.25,120,,accent
68,4.25,F#2,0.25,100,,staccato
68,4.5,D4,0.25,100,,staccato
68,4.75,F#2,0.25,100,,staccato
69,1,C3,0.25,122,,accent
69,1.25,F#2,0.25,100,,staccato
69,1.5,D#3,0.25,100,,staccato
69,1.75,F#2,0.25,100,,staccato
69,2,C3,0.25,110,,accent
69,2.25,F#2,0.25,100,,staccato
69,2.5,D4,0.25,100,,staccato
69,2.75,F#2,0.25,100,,staccato
69,3,C3,0.25,122,,accent
69,3.25,G#6,0.25,100,,staccato
69,3.5,D#3,0.25,100,,staccato
69,3.75,F#2,0.25,100,,staccato
69,4,C3,0.25,120,,accent
69,4.25,F#2,0.25,100,,staccato
69,4.5,D4,0.25,100,,staccato
69,4.75,F#2,0.25,100,,staccato
70,1,C3,0.25,122,,accent
70,1.25,F#2,0.25,100,,staccato
70,1.5,D#3,0.25,100,,staccato
70,1.75,F#2,0.25,100,,staccato
70,2,C3,0.25,110,,accent
70,2.25,F#2,0.25,100,,staccato
70,2.5,D4,0.25,100,,staccato
70,2.75,F#2,0.25,100,,staccato
70,3,C3,0.25,122,,accent
70,3.25,G#6,0.25,100,,staccato
70,3.5,D#3,0.25,100,,staccato
70,3.75,F#2,0.25,100,,staccato
