measure,beat,pitch,duration,velocity,tie,articulation
121,1,Bb3,3.9,96,,
122,1,Bb3,0.9,96,,
122,2,D4,0.4,96,,
122,2.5,Eb4,0.4,96,,
122,3,C4,1.9,96,,
123,1,Bb3,0.9,96,,
123,2,D4,0.9,96,,
123,3,G3,1.9,96,,
124,1,Bb3,0.9,96,,
124,2,D4,0.4,96,,
124,2.5,C4,0.25,96,,
124,3,D4,0.25,96,,
124,3.5,Eb4,0.9,96,,
124,4.5,C4,0.4,96,,
125,1,G3,2.9,96,,
125,4,Eb4,0.9,96,,
126,1,Bb3,0.9,96,,
126,2,D4,0.4,96,,
126,2.5,C4,0.4,96,,
126,3,D4,0.25,96,,
126,3.5,C4,0.4,96,,
126,4,Eb4,0.25,96,,
126,4.5,C4,0.4,96,,
127,1,D4,0.25,96,,
127,1.5,C4,0.4,96,,
127,2,Eb4,0.25,96,,
127,2.5,D4,0.4,96,,
127,3,C4,0.25,96,,
127,3.5,Eb3,0.4,96,,
127,4,C4,0.25,96,,
127,4.5,G3,0.4,96,,
128,1,G3,2.9,96,,
128,4,C4,0.9,96,,
129,1,Eb4,0.9,96,,
129,2,G4,0.9,96,,
129,3,Eb4,0.9,96,,
129,4,C4,0.9,96,,
130,1,C4,1.9,96,,
130,3,Eb4,1.9,96,,
