measure,beat,pitch,duration,velocity,tie,articulation
71,1,Eb2,0.25,100,,tenuto
71,1.5,Bb1,0.25,100,,tenuto
71,1.75,Eb2,0.25,100,,tenuto
71,2.25,G1,0.25,100,,tenuto
71,2.5,Eb2,0.25,100,,tenuto
71,3,Bb1,0.25,100,,tenuto
71,3.5,Eb2,0.25,100,,tenuto
71,3.75,G1,0.25,100,,tenuto
72,1,Eb2,0.25,100,,tenuto
72,1.5,Bb1,0.25,100,,tenuto
72,1.75,Eb2,0.25,100,,tenuto
72,2.25,C2,0.25,100,,tenuto
72,2.5,Eb2,0.25,100,,tenuto
72,3,Bb1,0.25,100,,tenuto
72,3.5,C2,0.25,100,,tenuto
72,3.75,Bb1,0.25,100,,tenuto
73,1,Eb2,0.25,100,,tenuto
73,1.5,Bb1,0.25,100,,tenuto
73,1.75,Eb2,0.25,100,,tenuto
73,2.25,G1,0.25,100,,tenuto
73,2.5,Eb2,0.25,100,,tenuto
73,3,Bb1,0.25,100,,tenuto
73,3.5,Eb2,0.25,100,,tenuto
73,3.75,G1,0.25,100,,tenuto
74,1,F2,0.25,100,,tenuto
74,1.5,D2,0.25,100,,tenuto
74,1.75,F2,0.25,100,,tenuto
74,2.25,Bb1,0.25,100,,tenuto
74,2.5,F2,0.25,100,,tenuto
74,3,D2,0.25,100,,tenuto
74,3.5,F2,0.25,100,,tenuto
74,3.75,Bb1,0.25,100,,tenuto
75,1,G2,0.25,100,,tenuto
75,1.5,D2,0.25,100,,tenuto
75,1.75,G2,0.25,100,,tenuto
75,2.25,Bb1,0.25,100,,tenuto
75,2.5,G2,0.25,100,,tenuto
75,3,D2,0.25,100,,tenuto
75,3.5,G2,0.25,100,,tenuto
75,3.75,Bb1,0.25,100,,tenuto
76,1,Eb2,0.25,100,,tenuto
76,1.5,Bb1,0.25,100,,tenuto
76,1.75,Eb2,0.25,100,,tenuto
76,2.25,C2,0.25,100,,tenuto
76,2.5,Eb2,0.25,100,,tenuto
76,3,Bb1,0.25,100,,tenuto
76,3.5,Eb2,0.25,100,,tenuto
76,3.75,C2,0.25,100,,tenuto
77,1,C2,0.25,100,,tenuto
77,1.5,G1,0.25,100,,tenuto
77,1.75,C2,0.25,100,,tenuto
77,2.25,Eb2,0.25,100,,tenuto
77,2.5,C2,0.25,100,,tenuto
77,3,G1,0.25,100,,tenuto
77,3.5,C2,0.25,100,,tenuto
77,3.75,G1,0.25,100,,tenuto
78,1,C2,0.25,100,,tenuto
78,1.5,Eb2,0.25,100,,tenuto
78,1.75,C2,0.25,100,,tenuto
78,2.25,G1,0.25,100,,tenuto
78,2.5,C2,0.25,100,,tenuto
78,3,Eb2,0.25,100,,tenuto
78,3.5,C2,0.25,100,,tenuto
78,3.75,G1,0.25,100,,tenuto
79,1,G1,0.25,100,,tenuto
79,1.5,D1,0.25,100,,tenuto
79,1.75,G1,0.25,100,,tenuto
79,2.25,Bb0,0.25,100,,tenuto
79,2.5,G1,0.25,100,,tenuto
79,3,D1,0.25,100,,tenuto
79,3.5,G1,0.25,100,,tenuto
79,3.75,Bb0,0.25,100,,tenuto
80,1,Eb2,0.25,100,,tenuto
80,1.5,Bb1,0.25,100,,tenuto
80,1.75,Eb2,0.25,100,,tenuto
80,2.25,C2,0.25,100,,tenuto
80,2.5,Eb2,0.25,100,,tenuto
80,3,Bb1,0.25,100,,tenuto
80,3.5,Eb2,0.25,100,,tenuto
80,3.75,C2,0.25,100,,tenuto
