measure,beat,pitch,duration,velocity,tie,articulation
11,1,G3,1.9,86,,legato
11,3,D#3,1.9,86,,legato
12,1,D3,1.9,86,,legato
12,3,C3,1.9,86,,legato
13,1,D#3,1.9,86,,legato
13,3,G3,0.25,86,,staccato
13,3.5,G3,0.25,86,,staccato
13,4,G3,0.9,86,,legato
14,1,D#3,1.9,86,,legato
14,3,D3,1.9,86,,legato
15,1,C3,1.9,86,,legato
15,3,D#3,1.9,86,,legato
16,1,D3,0.25,86,,staccato
16,1.5,D3,0.4,86,,staccato
16,2,D#3,1.9,86,,legato
17,1,D3,1.9,86,,legato
17,3,C3,1.9,86,,legato
18,1,B2,0.9,86,,legato
18,2,B2,1.9,86,,legato
18,4,C3,0.9,86,,legato
19,1,C3,3.9,86,,legato
20,1,C3,0.9,86,,legato
20,2,D#3,0.4,86,,staccato
20,2.5,D#3,0.4,86,,staccato
20,3,G3,1.9,86,,legato
