measure,beat,pitch,duration,velocity,tie,articulation
121,1,D3,1.9,76,,tenuto
121,3,F3,1.9,76,,tenuto
122,1,D3,0.25,76,,tenuto
122,1.5,D3,0.4,76,,tenuto
122,2,Bb2,1.9,76,,tenuto
123,1,D3,1.9,76,,tenuto
123,3,D3,1.9,76,,tenuto
124,1,D3,0.9,76,,tenuto
124,2,D3,1.9,76,,tenuto
124,4,Bb2,0.9,76,,tenuto
125,1,D3,3.9,76,,tenuto
126,1,D3,0.9,76,,tenuto
126,2,Bb2,0.4,76,,tenuto
126,2.5,D3,0.4,76,,tenuto
126,3,D3,1.9,76,,tenuto
127,1,D3,0.9,76,,tenuto
127,2,Bb2,0.9,76,,tenuto
127,3,D3,1.9,76,,tenuto
128,1,D3,0.9,76,,tenuto
128,2,Bb2,0.4,76,,tenuto
128,2.5,D3,0.25,76,,tenuto
128,3,Bb2,0.25,76,,tenuto
128,3.5,D3,0.9,76,,tenuto
128,4.5,D3,0.4,76,,tenuto
129,1,D3,2.9,76,,tenuto
129,4,D3,0.9,76,,tenuto
130,1,D3,0.9,76,,tenuto
130,2,Bb2,0.4,76,,tenuto
130,2.5,D3,0.4,76,,tenuto
130,3,D3,0.25,76,,tenuto
130,3.5,D3,0.4,76,,tenuto
130,4,D3,0.25,76,,tenuto
130,4.5,D3,0.4,76,,tenuto
