measure,beat,pitch,duration,velocity,tie,articulation
31,1,C3,0.25,122,,accent
31,1.25,F#2,0.25,100,,staccato
31,1.5,D#3,0.25,100,,staccato
31,1.75,F#2,0.25,100,,staccato
31,2,C3,0.25,110,,accent
31,2.25,F#2,0.25,100,,staccato
31,2.5,D4,0.25,100,,staccato
31,2.75,F#2,0.25,100,,staccato
31,3,C3,0.25,122,,accent
31,3.25,G#6,0.25,100,,staccato
31,3.5,D#3,0.25,100,,staccato
31,3.75,F#2,0.25,100,,staccato
31,4,C3,0.25,120,,accent
31,4.25,F#2,0.25,100,,staccato
31,4.5,D4,0.25,100,,staccato
31,4.75,F#2,0.25,100,,staccato
32,1,C3,0.25,122,,accent
32,1.25,F#2,0.25,100,,staccato
32,1.5,D#3,0.25,100,,staccato
32,1.75,F#2,0.25,100,,staccato
32,2,C3,0.25,110,,accent
32,2.25,F#2,0.25,100,,staccato
32,2.5,D4,0.25,100,,staccato
32,2.75,F#2,0.25,100,,staccato
32,3,C3,0.25,122,,accent
32,3.25,G#6,0.25,100,,staccato
32,3.5,D#3,0.25,100,,staccato
32,3.75,F#2,0.25,100,,staccato
32,4,C3,0.25,120,,accent
32,4.25,F#2,0.25,100,,staccato
32,4.5,D4,0.25,100,,staccato
32,4.75,F#2,0.25,100,,staccato
33,1,C3,0.25,122,,accent
33,1.25,F#2,0.25,100,,staccato
33,1.5,D#3,0.25,100,,staccato
33,1.75,F#2,0.25,100,,staccato
33,2,C3,0.25,110,,accent
33,2.25,F#2,0.25,100,,staccato
33,2.5,D4,0.25,100,,staccato
33,2.75,F#2,0.25,100,,staccato
33,3,C3,0.25,122,,accent
33,3.25,G#6,0.25,100,,staccato
33,3.5,D#3,0.25,100,,staccato
33,3.75,F#2,0.25,100,,staccato
33,4,C3,0.25,120,,accent
33,4.25,F#2,0.25,100,,staccato
33,4.5,D4,0.25,100,,staccato
33,4.75,F#2,0.25,100,,staccato
34,1,C3,0.25,122,,accent
34,1.25,F#2,0.25,100,,staccato
34,1.5,D#3,0.25,100,,staccato
34,1.75,F#2,0.25,100,,staccato
34,2,C3,0.25,110,,accent
34,2.25,F#2,0.25,100,,staccato
34,2.5,D4,0.25,100,,staccato
34,2.75,F#2,0.25,100,,staccato
34,3,C3,0.25,122,,accent
34,3.25,G#6,0.25,100,,staccato
34,3.5,D#3,0.25,100,,staccato
34,3.75,F#2,0.25,100,,staccato
34,4,C3,0.25,120,,accent
34,4.25,F#2,0.25,100,,staccato
34,4.5,D4,0.25,100,,staccato
34,4.75,F#2,0.25,100,,staccato
35,1,C3,0.25,122,,accent
35,1.25,F#2,0.25,100,,staccato
35,1.5,D#3,0.25,100,,staccato
35,1.75,F#2,0.25,100,,staccato
35,2,C3,0.25,110,,accent
35,2.25,F#2,0.25,100,,staccato
35,2.5,D4,0.25,100,,staccato
35,2.75,F#2,0.25,100,,staccato
35,3,C3,0.25,122,,accent
35,3.25,G#6,0.25,100,,staccato
35,3.5,D#3,0.25,100,,staccato
35,3.75,F#2,0.25,100,,staccato
35,4,C3,0.25,120,,accent
35,4.25,F#2,0.25,100,,staccato
35,4.5,D4,0.25,100,,staccato
35,4.75,F#2,0.25,100,,staccato
36,1,C3,0.25,122,,accent
36,1.25,F#2,0.25,100,,staccato
36,1.5,D#3,0.25,100,,staccato
36,1.75,F#2,0.25,100,,staccato
36,2,C3,0.25,110,,accent
36,2.25,F#2,0.25,100,,staccato
36,2.5,D4,0.25,100,,staccato
36,2.75,F#2,0.25,100,,staccato
36,3,C3,0.25,122,,accent
36,3.25,G#6,0.25,100,,staccato
36,3.5,D#3,0.25,100,,staccato
36,3.75,F#2,0.25,100,,staccato
36,4,C3,0.25,120,,accent
36,4.25,F#2,0.25,100,,staccato
36,4.5,D4,0.25,100,,staccato
36,4.75,F#2,0.25,100,,staccato
37,1,C3,0.25,122,,accent
37,1.25,F#2,0.25,100,,staccato
37,1.5,D#3,0.25,100,,staccato
37,1.75,F#2,0.25,100,,staccato
37,2,C3,0.25,110,,accent
