measure,beat,pitch,duration,velocity,tie,articulation
61,1,A3,2.9,90,,
61,4,G3,0.9,90,,
62,1,G3,0.9,90,,
62,2,Bb3,0.4,90,,
62,2.5,D4,0.4,90,,
62,3,G3,0.25,90,,
62,3.5,A3,0.4,90,,
62,4,D4,0.25,90,,
62,4.5,G3,0.4,90,,
63,1,Bb3,0.25,90,,
63,1.5,D4,0.4,90,,
63,2,D4,0.25,90,,
63,2.5,Bb3,0.4,90,,
63,3,G3,0.25,90,,
63,3.5,A3,0.4,90,,
63,4,G3,0.25,90,,
63,4.5,D3,0.4,90,,
64,1,G3,2.9,90,,
64,4,G3,0.9,90,,
65,1,G3,0.9,90,,
65,2,Bb3,0.9,90,,
65,3,D4,0.9,90,,
65,4,G3,0.9,90,,
66,1,D4,1.9,90,,
66,3,Bb3,1.9,90,,
67,1,A3,1.9,90,,
67,3,G3,1.9,90,,
68,1,Bb3,1.9,90,,
68,3,D4,0.25,90,,
68,3.5,A3,0.25,90,,
68,4,G3,0.9,90,,
69,1,Bb3,1.9,90,,
69,3,A3,1.9,90,,
70,1,G3,1.9,90,,
70,3,Bb3,1.9,90,,
