measure,beat,pitch,duration,velocity,tie,articulation
21,1,C3,0.25,112,,accent
21,1.5,F#2,0.25,100,,
21,1.75,D#3,0.25,100,,
21,2,C3,0.25,105,,
21,2.5,D4,0.25,100,,
21,3,C3,0.25,112,,accent
21,3.5,F#2,0.25,100,,
21,3.75,E3,0.25,100,,
22,1,C3,0.25,112,,accent
22,1.5,D#3,0.25,100,,
22,1.75,G#6,0.25,100,,
22,2,D4,0.25,105,,
22,2.5,E3,0.25,100,,
22,3,C3,0.25,112,,
22,3.5,E3,0.25,100,,
22,3.75,G#6,0.25,100,,
23,1,C3,0.25,112,,accent
23,1.5,E3,0.25,100,,
23,1.75,D#3,0.25,100,,
23,2,D#3,0.25,105,,
23,2.5,D4,0.25,100,,
23,3,C3,0.25,112,,
23,3.5,F#2,0.25,100,,
23,3.75,D#3,0.25,100,,
24,1,C3,0.25,113,,accent
24,1.5,D#3,0.25,100,,
24,1.75,E3,0.25,100,,
24,2.25,D#3,0.25,100,,
24,2.5,F#2,0.25,100,,
24,3,C3,0.25,112,,
24,3.5,F#2,0.25,100,,
24,3.75,D4,0.25,100,,
25,1,C3,0.25,112,,accent
25,1.5,F#2,0.25,100,,
25,1.75,D#3,0.25,100,,
25,2,D#3,0.25,105,,
25,2.5,D4,0.25,100,,
25,3,C3,0.25,112,,
25,3.5,F#2,0.25,100,,
25,3.75,E3,0.25,100,,
26,1,C3,0.25,112,,accent
26,1.5,D4,0.25,100,,
26,1.75,E3,0.25,100,,
26,2.25,D#3,0.25,100,,
26,2.5,F#2,0.25,100,,
26,3,C3,0.25,112,,
26,3.5,F#2,0.25,100,,
26,3.75,G#6,0.25,100,,
27,1,C3,0.25,112,,accent
27,1.5,C3,0.25,100,,
27,1.75,G3,0.25,100,,
27,2,D#3,0.25,105,,
27,2.5,G3,0.25,100,,
27,3,C3,0.25,112,,
27,3.5,C3,0.25,100,,
27,3.75,G4,0.25,100,,
28,1,C3,0.25,112,,accent
28,1.5,D#3,0.25,100,,
28,1.75,E3,0.25,100,,
28,2.25,D#3,0.25,100,,
28,2.5,F#2,0.25,100,,
28,3,C3,0.25,112,,
28,3.5,F#2,0.25,100,,
28,3.75,D4,0.25,100,,
29,1,C3,0.25,112,,accent
29,1.5,C3,0.25,100,,
29,1.75,D#3,0.25,100,,
29,2,D#3,0.25,105,,
29,2.5,D4,0.25,100,,
29,3,C3,0.25,112,,
29,3.5,F#2,0.25,100,,
29,3.75,E3,0.25,100,,
30,1,C3,0.25,112,,accent
30,1.5,D#3,0.25,100,,
30,1.75,E3,0.25,100,,
30,2,D#3,0.25,105,,
30,2.5,G4,0.25,100,,
30,3,C3,0.25,112,,
30,3.5,G4,0.25,100,,
30,3.75,G4,0.25,100,,
