measure,beat,pitch,duration,velocity,tie,articulation
111,1,G3,0.9,90,,
111,2,Bb3,0.4,90,,
111,2.5,D4,0.25,90,,
111,3,Bb3,0.25,90,,
111,3.5,D4,0.9,90,,
111,4.5,G3,0.4,90,,
112,1,A3,2.9,90,,
112,4,G3,0.9,90,,
113,1,G3,0.9,90,,
113,2,Bb3,0.4,90,,
113,2.5,D4,0.4,90,,
113,3,G3,0.25,90,,
113,3.5,A3,0.4,90,,
113,4,D4,0.25,90,,
113,4.5,G3,0.4,90,,
114,1,Bb3,0.25,90,,
114,1.5,D4,0.4,90,,
114,2,D4,0.25,90,,
114,2.5,Bb3,0.4,90,,
114,3,G3,0.25,90,,
114,3.5,A3,0.4,90,,
114,4,G3,0.25,90,,
114,4.5,D3,0.4,90,,
115,1,G3,2.9,90,,
115,4,G3,0.9,90,,
116,1,G3,0.9,90,,
116,2,Bb3,0.9,90,,
116,3,D4,0.9,90,,
116,4,G3,0.9,90,,
117,1,D4,1.9,90,,
117,3,Bb3,1.9,90,,
118,1,A3,1.9,90,,
118,3,G3,1.9,90,,
119,1,Bb3,1.9,90,,
119,3,D4,0.25,90,,
119,3.5,A3,0.25,90,,
119,4,G3,0.9,90,,
120,1,Bb3,1.9,90,,
120,3,A3,1.9,90,,
