measure,beat,pitch,duration,velocity,tie,articulation
91,1,G3,2.9,96,,
91,4,Eb4,0.9,96,,
92,1,Bb3,0.9,96,,
92,2,D4,0.4,96,,
92,2.5,C4,0.4,96,,
92,3,D4,0.25,96,,
92,3.5,C4,0.4,96,,
92,4,Eb4,0.25,96,,
92,4.5,C4,0.4,96,,
93,1,D4,0.25,96,,
93,1.5,C4,0.4,96,,
93,2,Eb4,0.25,96,,
93,2.5,D4,0.4,96,,
93,3,C4,0.25,96,,
93,3.5,Eb3,0.4,96,,
93,4,C4,0.25,96,,
93,4.5,G3,0.4,96,,
94,1,G3,2.9,96,,
94,4,C4,0.9,96,,
95,1,Eb4,0.9,96,,
95,2,G4,0.9,96,,
95,3,Eb4,0.9,96,,
95,4,C4,0.9,96,,
96,1,C4,1.9,96,,
96,3,Eb4,1.9,96,,
97,1,G3,1.9,96,,
97,3,Eb4,1.9,96,,
98,1,G4,1.9,96,,
98,3,Eb4,0.25,96,,
98,3.5,D4,0.25,96,,
98,4,C4,0.9,96,,
99,1,G4,1.9,96,,
99,3,G3,1.9,96,,
100,1,Eb4,1.9,96,,
100,3,G4,1.9,96,,
