measure,beat,pitch,duration,velocity,tie,articulation
81,1,D2,2.9,100,,tenuto
81,4,D2,0.9,100,,tenuto
82,1,D2,0.9,100,,tenuto
82,2,F2,0.9,100,,tenuto
82,3,A2,0.9,100,,tenuto
82,4,D2,0.9,100,,tenuto
83,1,A2,1.9,100,,tenuto
83,3,F2,1.9,100,,tenuto
84,1,E2,1.9,100,,tenuto
84,3,D2,1.9,100,,tenuto
85,1,F2,1.9,100,,tenuto
85,3,A2,0.25,100,,tenuto
85,3.5,E2,0.25,100,,tenuto
85,4,D2,0.9,100,,tenuto
86,1,F2,1.9,100,,tenuto
86,3,E2,1.9,100,,tenuto
87,1,D2,1.9,100,,tenuto
87,3,F2,1.9,100,,tenuto
88,1,E2,0.25,100,,tenuto
88,1.5,D2,0.4,100,,tenuto
88,2,F2,1.9,100,,tenuto
89,1,E2,1.9,100,,tenuto
89,3,D2,1.9,100,,tenuto
90,1,D2,0.9,100,,tenuto
90,2,D2,1.9,100,,tenuto
90,4,A1,0.9,100,,tenuto
