measure,beat,pitch,duration,velocity,tie,articulation
81,1,C4,1.9,80,,legato
81,3,Eb3,0.25,80,,legato
81,3.5,C4,0.25,80,,legato
81,4,G3,0.9,80,,legato
82,1,C4,1.9,80,,legato
82,3,Bb3,1.9,80,,legato
83,1,G3,1.9,80,,legato
83,3,C4,1.9,80,,legato
84,1,Bb3,0.25,80,,legato
84,1.5,G3,0.4,80,,legato
84,2,C4,1.9,80,,legato
85,1,Bb3,1.9,80,,legato
85,3,G3,1.9,80,,legato
86,1,G3,0.9,80,,legato
86,2,Eb3,1.9,80,,legato
86,4,G3,0.9,80,,legato
87,1,G3,3.9,80,,legato
88,1,G3,0.9,80,,legato
88,2,Bb3,0.4,80,,legato
88,2.5,Bb3,0.4,80,,legato
88,3,Eb4,1.9,80,,legato
89,1,G3,0.9,80,,legato
89,2,Bb3,0.9,80,,legato
89,3,Bb3,1.9,80,,legato
90,1,G3,0.9,80,,legato
90,2,Bb3,0.4,80,,legato
90,2.5,Eb4,0.25,80,,legato
90,3,Eb4,0.25,80,,legato
90,3.5,Eb4,0.9,80,,legato
90,4.5,Bb3,0.4,80,,legato
