measure,beat,pitch,duration,velocity,tie,articulation
71,1,G3,0.9,90,,
71,2,Bb3,0.4,90,,
71,2.5,A3,0.4,90,,
71,3,C4,1.9,90,,
72,1,G3,0.9,90,,
72,2,Bb3,0.9,90,,
72,3,F4,1.9,90,,
73,1,G3,0.9,90,,
73,2,Bb3,0.4,90,,
73,2.5,C4,0.25,90,,
73,3,D4,0.25,90,,
73,3.5,Eb4,0.9,90,,
73,4.5,G3,0.4,90,,
74,1,A3,2.9,90,,
74,4,G3,0.9,90,,
75,1,G3,0.9,90,,
75,2,Bb3,0.4,90,,
75,2.5,C4,0.4,90,,
75,3,G3,0.25,90,,
75,3.5,Eb4,0.4,90,,
75,4,C4,0.25,90,,
75,4.5,G3,0.4,90,,
76,1,Bb3,0.25,90,,
76,1.5,G3,0.4,90,,
76,2,C4,0.25,90,,
76,2.5,Eb4,0.4,90,,
76,3,Bb3,0.25,90,,
76,3.5,G3,0.4,90,,
76,4,E3,0.25,90,,
76,4.5,C4,0.4,90,,
77,1,E4,2.9,90,,
77,4,C4,0.9,90,,
78,1,C4,0.9,90,,
78,2,Eb4,0.9,90,,
78,3,G4,0.9,90,,
78,4,G4,0.9,90,,
79,1,G4,1.9,90,,
79,3,Eb4,1.9,90,,
80,1,F4,1.9,90,,
80,3,E4,1.9,90,,
