measure,beat,pitch,duration,velocity,tie,articulation
71,1,Eb3,0.9,80,,legato
71,2,G3,0.4,80,,legato
71,2.5,F3,0.4,80,,legato
71,3,Eb3,1.9,80,,legato
72,1,Eb3,0.9,80,,legato
72,2,G3,0.9,80,,legato
72,3,C4,1.9,80,,legato
73,1,Eb3,0.9,80,,legato
73,2,G3,0.4,80,,legato
73,2.5,Eb3,0.25,80,,legato
73,3,Bb3,0.25,80,,legato
73,3.5,C4,0.9,80,,legato
73,4.5,Eb3,0.4,80,,legato
74,1,F3,2.9,80,,legato
74,4,Eb3,0.9,80,,legato
75,1,Eb3,0.9,80,,legato
75,2,G3,0.4,80,,legato
75,2.5,Eb3,0.4,80,,legato
75,3,Eb3,0.25,80,,legato
75,3.5,C4,0.4,80,,legato
75,4,Eb3,0.25,80,,legato
75,4.5,Eb3,0.4,80,,legato
76,1,G3,0.25,80,,legato
76,1.5,Eb3,0.4,80,,legato
76,2,Eb3,0.25,80,,legato
76,2.5,C4,0.4,80,,legato
76,3,G3,0.25,80,,legato
76,3.5,Eb3,0.4,80,,legato
76,4,C3,0.25,80,,legato
76,4.5,Eb3,0.4,80,,legato
77,1,C4,2.9,80,,legato
77,4,Eb3,0.9,80,,legato
78,1,Eb3,0.9,80,,legato
78,2,C4,0.9,80,,legato
78,3,Eb4,0.9,80,,legato
78,4,Eb4,0.9,80,,legato
79,1,Eb4,1.9,80,,legato
79,3,C4,1.9,80,,legato
80,1,D4,1.9,80,,legato
80,3,C4,1.9,80,,legato
