measure,beat,pitch,duration,velocity,tie,articulation
101,1,C3,0.25,120,,accent
101,1.5,D#3,0.25,100,,
101,1.75,E3,0.25,100,,
101,2.25,D#3,0.25,100,,
101,2.5,F#2,0.25,100,,
101,3,C3,0.25,115,,
101,3.5,F#2,0.25,100,,
101,3.75,D4,0.25,100,,
101,4,C3,0.25,100,,
102,1,C3,0.25,120,,accent
102,1.5,D#3,0.25,100,,
102,1.75,G#6,0.25,100,,
102,2,D4,0.25,105,,
102,2.5,E3,0.25,100,,
102,3,C3,0.25,117,,
102,3.5,E3,0.25,100,,
102,3.75,G#6,0.25,100,,
102,4,C3,0.25,100,,
103,1,C3,0.25,118,,accent
103,1.5,E3,0.25,100,,
103,1.75,D#3,0.25,100,,
103,2.25,D#3,0.25,105,,
103,2.5,D4,0.25,100,,
103,3,C3,0.25,116,,
103,3.5,F#2,0.25,100,,
103,3.75,D#3,0.25,100,,
103,4,C3,0.25,100,,
104,1,C3,0.25,120,,accent
104,1.5,D#3,0.25,102,,
104,1.75,E3,0.25,100,,
104,2.25,D#3,0.25,100,,
104,2.5,F#2,0.25,100,,
104,3,C3,0.25,120,,
104,3.5,F#2,0.25,100,,
104,3.75,D4,0.25,100,,
104,4,C3,0.25,100,,
105,1,C3,0.25,118,,accent
105,1.5,C3,0.25,101,,
105,1.75,G3,0.25,100,,
105,2.25,D#3,0.25,105,,
105,2.5,G3,0.25,100,,
105,3,C3,0.25,118,,
105,3.5,C3,0.25,100,,
105,3.75,G4,0.25,100,,
105,4,C3,0.25,100,,
106,1,C3,0.25,117,,accent
106,1.5,D#3,0.25,100,,
106,1.75,E3,0.25,100,,
106,2.25,D#3,0.25,100,,
106,2.5,F#2,0.25,100,,
106,3,C3,0.25,117,,
106,3.5,F#2,0.25,100,,
106,3.75,G#6,0.25,100,,
106,4,C3,0.25,100,,
107,1,C3,0.25,116,,accent
107,1.5,C3,0.25,100,,
107,1.75,D#3,0.25,100,,
107,2.25,D#3,0.25,105,,
107,2.5,D4,0.25,100,,
107,3,C3,0.25,116,,
107,3.5,F#2,0.25,100,,
107,3.75,E3,0.25,100,,
107,4,C3,0.25,100,,
108,1,C3,0.25,115,,accent
108,1.5,D4,0.25,100,,
108,1.75,E3,0.25,100,,
108,2.25,D#3,0.25,100,,
108,2.5,F#2,0.25,100,,
108,3,C3,0.25,115,,
108,3.5,F#2,0.25,100,,
108,3.75,G#6,0.25,100,,
108,4,C3,0.25,100,,
109,1,C3,0.25,118,,accent
109,1.5,D#3,0.25,101,,
109,1.75,E3,0.25,100,,
109,2.25,D#3,0.25,100,,
109,2.5,F#2,0.25,100,,
109,3,C3,0.25,118,,
109,3.5,F#2,0.25,100,,
109,3.75,D4,0.25,100,,
109,4,C3,0.25,100,,
110,1,C3,0.25,120,,accent
110,1.5,D#3,0.25,102,,
110,1.75,E3,0.25,100,,
110,2.25,D#3,0.25,100,,
110,2.5,F#2,0.25,100,,
110,3,C3,0.25,120,,
110,3.5,F#2,0.25,100,,
110,3.75,G#6,0.25,100,,
110,4,C3,0.25,100,,
