measure,beat,pitch,duration,velocity,tie,articulation
21,1,C2,0.9,100,,legato
21,2,Eb2,0.9,100,,legato
21,3,D2,1.9,100,,legato
22,1,C2,0.9,100,,legato
22,2,Eb2,0.4,100,,staccato
22,2.5,G2,0.25,100,,staccato
22,3,G2,0.25,100,,staccato
22,3.5,G2,0.9,100,,legato
22,4.5,Eb2,0.4,100,,staccato
23,1,D2,2.9,100,,legato
23,4,D2,0.9,100,,legato
24,1,C2,0.9,100,,legato
24,2,Eb2,0.4,100,,staccato
24,2.5,G2,0.4,100,,staccato
24,3,C2,0.25,100,,staccato
24,3.5,C2,0.4,100,,staccato
24,4,G2,0.25,100,,staccato
24,4.5,G2,0.4,100,,staccato
25,1,Eb2,0.25,100,,staccato
25,1.5,Eb2,0.4,100,,staccato
25,2,G2,0.25,100,,staccato
25,2.5,G2,0.4,100,,staccato
25,3,Eb2,0.25,100,,staccato
25,3.5,Eb2,0.4,100,,staccato
25,4,D2,0.25,100,,staccato
25,4.5,C2,0.4,100,,staccato
26,1,C2,2.9,100,,legato
26,4,C2,0.9,100,,legato
27,1,C2,0.9,100,,legato
27,2,Eb2,0.9,100,,legato
27,3,G2,0.9,100,,legato
27,4,G2,0.9,100,,legato
28,1,G2,1.9,100,,legato
28,3,Eb2,1.9,100,,legato
29,1,D2,1.9,100,,legato
29,3,C2,1.9,100,,legato
30,1,Eb2,1.9,100,,legato
30,3,G2,0.25,100,,staccato
30,3.5,G2,0.25,100,,staccato
30,4,G2,0.9,100,,legato
