measure,beat,pitch,duration,velocity,tie,articulation
21,1,C3,0.9,80,,legato
21,2,Eb3,0.9,80,,legato
21,3,D3,1.9,80,,legato
22,1,C3,0.9,80,,legato
22,2,Eb3,0.4,80,,legato
22,2.5,G3,0.25,80,,legato
22,3,G3,0.25,80,,legato
22,3.5,G3,0.9,80,,legato
22,4.5,Eb3,0.4,80,,legato
23,1,D3,2.9,80,,legato
23,4,D3,0.9,80,,legato
24,1,C3,0.9,80,,legato
24,2,Eb3,0.4,80,,legato
24,2.5,G3,0.4,80,,legato
24,3,C3,0.25,80,,legato
24,3.5,C3,0.4,80,,legato
24,4,G3,0.25,80,,legato
24,4.5,G3,0.4,80,,legato
25,1,Eb3,0.25,80,,legato
25,1.5,Eb3,0.4,80,,legato
25,2,G3,0.25,80,,legato
25,2.5,G3,0.4,80,,legato
25,3,Eb3,0.25,80,,legato
25,3.5,Eb3,0.4,80,,legato
25,4,D3,0.25,80,,legato
25,4.5,C3,0.4,80,,legato
26,1,C3,2.9,80,,legato
26,4,C3,0.9,80,,legato
27,1,C3,0.9,80,,legato
27,2,Eb3,0.9,80,,legato
27,3,G3,0.9,80,,legato
27,4,G3,0.9,80,,legato
28,1,G3,1.9,80,,legato
28,3,Eb3,1.9,80,,legato
29,1,D3,1.9,80,,legato
29,3,C3,1.9,80,,legato
30,1,Eb3,1.9,80,,legato
30,3,G3,0.25,80,,legato
30,3.5,G3,0.25,80,,legato
30,4,G3,0.9,80,,legato
