measure,beat,pitch,duration,velocity,tie,articulation
61,1,A1,2.9,100,,tenuto
61,4,G1,0.9,100,,tenuto
62,1,G1,0.9,100,,tenuto
62,2,Bb1,0.4,100,,tenuto
62,2.5,D2,0.4,100,,tenuto
62,3,G1,0.25,100,,tenuto
62,3.5,A1,0.4,100,,tenuto
62,4,D2,0.25,100,,tenuto
62,4.5,G1,0.4,100,,tenuto
63,1,Bb1,0.25,100,,tenuto
63,1.5,D2,0.4,100,,tenuto
63,2,D2,0.25,100,,tenuto
63,2.5,Bb1,0.4,100,,tenuto
63,3,G1,0.25,100,,tenuto
63,3.5,A1,0.4,100,,tenuto
63,4,G1,0.25,100,,tenuto
63,4.5,D1,0.4,100,,tenuto
64,1,G1,2.9,100,,tenuto
64,4,G1,0.9,100,,tenuto
65,1,G1,0.9,100,,tenuto
65,2,Bb1,0.9,100,,tenuto
65,3,D2,0.9,100,,tenuto
65,4,G1,0.9,100,,tenuto
66,1,D2,1.9,100,,tenuto
66,3,Bb1,1.9,100,,tenuto
67,1,A1,1.9,100,,tenuto
67,3,G1,1.9,100,,tenuto
68,1,Bb1,1.9,100,,tenuto
68,3,D2,0.25,100,,tenuto
68,3.5,A1,0.25,100,,tenuto
68,4,G1,0.9,100,,tenuto
69,1,Bb1,1.9,100,,tenuto
69,3,A1,1.9,100,,tenuto
70,1,G1,1.9,100,,tenuto
70,3,Bb1,1.9,100,,tenuto
