measure,beat,pitch,duration,velocity,tie,articulation
71,1,A3,0.25,90,,
71,1.5,G3,0.4,90,,
71,2,Bb3,1.9,90,,
72,1,A3,1.9,90,,
72,3,G3,1.9,90,,
73,1,F#3,0.9,90,,
73,2,G3,1.9,90,,
73,4,D3,0.9,90,,
74,1,G3,3.9,90,,
75,1,G3,0.9,90,,
75,2,Bb3,0.4,90,,
75,2.5,G3,0.4,90,,
75,3,D4,1.9,90,,
76,1,G3,0.9,90,,
76,2,Bb3,0.9,90,,
76,3,G3,1.9,90,,
77,1,G3,0.9,90,,
77,2,Bb3,0.4,90,,
77,2.5,D4,0.25,90,,
77,3,Bb3,0.25,90,,
77,3.5,D4,0.9,90,,
77,4.5,G3,0.4,90,,
78,1,A3,2.9,90,,
78,4,G3,0.9,90,,
79,1,G3,0.9,90,,
79,2,Bb3,0.4,90,,
79,2.5,D4,0.4,90,,
79,3,G3,0.25,90,,
79,3.5,A3,0.4,90,,
79,4,D4,0.25,90,,
79,4.5,G3,0.4,90,,
80,1,Bb3,0.25,90,,
80,1.5,D4,0.4,90,,
80,2,D4,0.25,90,,
80,2.5,Bb3,0.4,90,,
80,3,G3,0.25,90,,
80,3.5,A3,0.4,90,,
80,4,G3,0.25,90,,
80,4.5,D3,0.4,90,,
