measure,beat,pitch,duration,velocity,tie,articulation
51,1,C2,0.25,100,,tenuto
51,1.5,G2,0.25,100,,tenuto
51,1.75,C2,0.25,100,,tenuto
51,2,Eb2,0.25,100,,tenuto
51,2.5,G2,0.25,100,,tenuto
51,3,C2,0.25,100,,tenuto
51,3.5,G2,0.25,100,,tenuto
51,3.75,Eb2,0.25,100,,tenuto
52,1,D2,0.25,100,,tenuto
52,1.5,A1,0.25,100,,tenuto
52,1.75,D2,0.25,100,,tenuto
52,2,Bb1,0.25,100,,tenuto
52,2.5,D2,0.25,100,,tenuto
52,3,A1,0.25,100,,tenuto
52,3.5,D2,0.25,100,,tenuto
52,3.75,Bb1,0.25,100,,tenuto
53,1,Eb2,0.25,100,,tenuto
53,1.5,G2,0.25,100,,tenuto
53,1.75,Eb2,0.25,100,,tenuto
53,2,G2,0.25,100,,tenuto
53,2.5,Eb2,0.25,100,,tenuto
53,3,C2,0.25,100,,tenuto
53,3.5,G2,0.25,100,,tenuto
53,3.75,Eb2,0.25,100,,tenuto
54,1,G2,0.25,100,,tenuto
54,1.5,D2,0.25,100,,tenuto
54,1.75,G2,0.25,100,,tenuto
54,2,Eb2,0.25,100,,tenuto
54,2.5,G2,0.25,100,,tenuto
54,3,D2,0.25,100,,tenuto
54,3.5,G2,0.25,100,,tenuto
54,3.75,Eb2,0.25,100,,tenuto
55,1,Eb2,0.25,100,,tenuto
55,1.5,G2,0.25,100,,tenuto
55,1.75,Eb2,0.25,100,,tenuto
55,2,G2,0.25,100,,tenuto
55,2.5,Eb2,0.25,100,,tenuto
55,3,C2,0.25,100,,tenuto
55,3.5,G2,0.25,100,,tenuto
55,3.75,Eb2,0.25,100,,tenuto
56,1,Eb2,0.25,100,,tenuto
56,1.5,G2,0.25,100,,tenuto
56,1.75,Eb2,0.25,100,,tenuto
56,2,G2,0.25,100,,tenuto
56,2.5,Eb2,0.25,100,,tenuto
56,3,C2,0.25,100,,tenuto
56,3.5,G2,0.25,100,,tenuto
56,3.75,Eb2,0.25,100,,tenuto
57,1,F2,0.25,100,,tenuto
57,1.5,C2,0.25,100,,tenuto
57,1.75,F2,0.25,100,,tenuto
57,2,Eb2,0.25,100,,tenuto
57,2.5,F2,0.25,100,,tenuto
57,3,C2,0.25,100,,tenuto
57,3.5,F2,0.25,100,,tenuto
57,3.75,Eb2,0.25,100,,tenuto
58,1,Eb2,0.25,100,,tenuto
58,1.5,G2,0.25,100,,tenuto
58,1.75,Eb2,0.25,100,,tenuto
58,2,Bb1,0.25,100,,tenuto
58,2.5,D2,0.25,100,,tenuto
58,3,Eb2,0.25,100,,tenuto
58,3.5,G2,0.25,100,,tenuto
58,3.75,D2,0.25,100,,tenuto
59,1,Bb1,0.25,100,,tenuto
59,1.5,F2,0.25,100,,tenuto
59,1.75,Bb1,0.25,100,,tenuto
59,2,G1,0.25,100,,tenuto
59,2.5,Bb1,0.25,100,,tenuto
59,3,F2,0.25,100,,tenuto
59,3.5,Bb1,0.25,100,,tenuto
59,3.75,D2,0.25,100,,tenuto
60,1,Eb2,0.25,100,,tenuto
60,1.5,G2,0.25,100,,tenuto
60,1.75,Eb2,0.25,100,,tenuto
60,2,G2,0.25,100,,tenuto
60,2.5,Eb2,0.25,100,,tenuto
60,3,C2,0.25,100,,tenuto
60,3.5,G2,0.25,100,,tenuto
60,3.75,Eb2,0.25,100,,tenuto
