measure,beat,pitch,duration,velocity,tie,articulation
31,1,D#4,1.9,90,,
31,3,D4,1.9,90,,
32,1,C4,1.9,90,,
32,3,D#4,1.9,90,,
33,1,D4,0.25,90,,
33,1.5,D4,0.4,90,,
33,2,D#4,1.9,90,,
34,1,D4,1.9,90,,
34,3,C4,1.9,90,,
35,1,B3,0.9,90,,
35,2,B3,1.9,90,,
35,4,C4,0.9,90,,
36,1,C4,3.9,90,,
37,1,C4,0.9,90,,
37,2,Eb4,0.4,90,,
37,2.5,D4,0.4,90,,
37,3,G4,1.9,90,,
38,1,C4,0.9,90,,
38,2,Eb4,0.9,90,,
38,3,C4,1.9,90,,
39,1,C4,0.9,90,,
39,2,Eb4,0.4,90,,
39,2.5,G4,0.25,90,,
39,3,F4,0.25,90,,
39,3.5,G4,0.9,90,,
39,4.5,Eb4,0.4,90,,
40,1,D4,2.9,90,,
40,4,C4,0.9,90,,
