measure,beat,pitch,duration,velocity,tie,articulation
111,1,C3,0.25,122,,accent
111,1.5,D#3,0.25,100,,
111,1.75,E3,0.25,100,,
111,2.25,D#3,0.25,100,,
111,2.5,F#2,0.25,100,,
111,3,C3,0.25,120,,
111,3.5,F#2,0.25,100,,
111,3.75,D4,0.25,100,,
111,4,C3,0.25,100,,
112,1,C3,0.25,121,,accent
112,1.5,D#3,0.25,100,,
112,1.75,G#6,0.25,100,,
112,2,D4,0.25,105,,
112,2.5,E3,0.25,100,,
112,3,C3,0.25,117,,
112,3.5,E3,0.25,100,,
112,3.75,G#6,0.25,100,,
112,4,C3,0.25,100,,
113,1,C3,0.25,120,,accent
113,1.5,E3,0.25,100,,
113,1.75,D#3,0.25,100,,
113,2.25,D#3,0.25,105,,
113,2.5,D4,0.25,100,,
113,3,C3,0.25,116,,
113,3.5,F#2,0.25,100,,
113,3.75,D#3,0.25,100,,
113,4,C3,0.25,100,,
114,1,C3,0.25,122,,accent
114,1.5,D#3,0.25,102,,
114,1.75,E3,0.25,100,,
114,2.25,D#3,0.25,100,,
114,2.5,F#2,0.25,100,,
114,3,C3,0.25,120,,
114,3.5,F#2,0.25,100,,
114,3.75,D4,0.25,100,,
114,4,C3,0.25,100,,
115,1,C3,0.25,118,,accent
115,1.5,C3,0.25,101,,
115,1.75,G3,0.25,100,,
115,2.25,D#3,0.25,105,,
115,2.5,G3,0.25,100,,
115,3,C3,0.25,118,,
115,3.5,C3,0.25,100,,
115,3.75,G4,0.25,100,,
115,4,C3,0.25,100,,
116,1,C3,0.25,117,,accent
116,1.5,D#3,0.25,100,,
116,1.75,E3,0.25,100,,
116,2.25,D#3,0.25,100,,
116,2.5,F#2,0.25,100,,
116,3,C3,0.25,117,,
116,3.5,F#2,0.25,100,,
116,3.75,G#6,0.25,100,,
116,4,C3,0.25,100,,
117,1,C3,0.25,116,,accent
117,1.5,C3,0.25,100,,
117,1.75,D#3,0.25,100,,
117,2.25,D#3,0.25,105,,
117,2.5,D4,0.25,100,,
117,3,C3,0.25,116,,
117,3.5,F#2,0.25,100,,
117,3.75,E3,0.25,100,,
117,4,C3,0.25,100,,
118,1,C3,0.25,115,,accent
118,1.5,D4,0.25,100,,
118,1.75,E3,0.25,100,,
118,2.25,D#3,0.25,100,,
118,2.5,F#2,0.25,100,,
118,3,C3,0.25,115,,
118,3.5,F#2,0.25,100,,
118,3.75,G#6,0.25,100,,
118,4,C3,0.25,100,,
119,1,C3,0.25,118,,accent
119,1.5,D#3,0.25,101,,
119,1.75,E3,0.25,100,,
119,2.25,D#3,0.25,100,,
119,2.5,F#2,0.25,100,,
119,3,C3,0.25,118,,
119,3.5,F#2,0.25,100,,
119,3.75,D4,0.25,100,,
119,4,C3,0.25,100,,
120,1,C3,0.25,120,,accent
120,1.5,D#3,0.25,102,,
120,1.75,E3,0.25,100,,
120,2.25,D#3,0.25,100,,
120,2.5,F#2,0.25,100,,
120,3,C3,0.25,120,,
120,3.5,F#2,0.25,100,,
120,3.75,G#6,0.25,100,,
120,4,C3,0.25,100,,
