measure,beat,pitch,duration,velocity,tie,articulation
101,1,D3,1.9,76,,tenuto
101,3,F3,1.9,76,,tenuto
102,1,Bb2,1.9,76,,tenuto
102,3,D3,0.25,76,,tenuto
102,3.5,Bb2,0.25,76,,tenuto
102,4,F3,0.9,76,,tenuto
103,1,Bb2,1.9,76,,tenuto
103,3,D3,1.9,76,,tenuto
104,1,D3,1.9,76,,tenuto
104,3,Bb2,1.9,76,,tenuto
105,1,D3,0.25,76,,tenuto
105,1.5,C3,0.4,76,,tenuto
105,2,Bb2,1.9,76,,tenuto
106,1,D3,1.9,76,,tenuto
106,3,F3,1.9,76,,tenuto
107,1,A2,0.9,76,,tenuto
107,2,D3,1.9,76,,tenuto
107,4,Bb2,0.9,76,,tenuto
108,1,D3,3.9,76,,tenuto
109,1,D3,0.9,76,,tenuto
109,2,F3,0.4,76,,tenuto
109,2.5,D3,0.4,76,,tenuto
109,3,Bb2,1.9,76,,tenuto
110,1,D3,0.9,76,,tenuto
110,2,Bb2,0.9,76,,tenuto
110,3,D3,1.9,76,,tenuto
