measure,beat,pitch,duration,velocity,tie,articulation
51,1,Bb3,1.9,90,,
51,3,G3,1.9,90,,
52,1,D4,0.9,90,,
52,2,B3,1.9,90,,
52,4,G3,0.9,90,,
53,1,G3,3.9,90,,
54,1,G3,0.9,90,,
54,2,Bb3,0.4,90,,
54,2.5,G3,0.4,90,,
54,3,D4,1.9,90,,
55,1,G3,0.9,90,,
55,2,Bb3,0.9,90,,
55,3,G3,1.9,90,,
56,1,G3,0.9,90,,
56,2,Bb3,0.4,90,,
56,2.5,D4,0.25,90,,
56,3,Bb3,0.25,90,,
56,3.5,D4,0.9,90,,
56,4.5,G3,0.4,90,,
57,1,A3,2.9,90,,
57,4,G3,0.9,90,,
58,1,G3,0.9,90,,
58,2,Bb3,0.4,90,,
58,2.5,D4,0.4,90,,
58,3,G3,0.25,90,,
58,3.5,A3,0.4,90,,
58,4,D4,0.25,90,,
58,4.5,G3,0.4,90,,
59,1,Bb3,0.25,90,,
59,1.5,D4,0.4,90,,
59,2,D4,0.25,90,,
59,2.5,Bb3,0.4,90,,
59,3,G3,0.25,90,,
59,3.5,A3,0.4,90,,
59,4,G3,0.25,90,,
59,4.5,D3,0.4,90,,
60,1,G3,2.9,90,,
60,4,G3,0.9,90,,
