measure,beat,pitch,duration,velocity,tie,articulation
41,1,C3,0.9,80,,legato
41,2,Eb3,0.4,80,,legato
41,2.5,G3,0.4,80,,legato
41,3,C3,0.25,80,,legato
41,3.5,G3,0.4,80,,legato
41,4,G3,0.25,80,,legato
41,4.5,Eb3,0.4,80,,legato
42,1,Eb3,0.25,80,,legato
42,1.5,F3,0.4,80,,legato
42,2,G3,0.25,80,,legato
42,2.5,F3,0.4,80,,legato
42,3,Eb3,0.25,80,,legato
42,3.5,D3,0.4,80,,legato
42,4,C3,0.25,80,,legato
42,4.5,B2,0.4,80,,legato
43,1,B2,2.9,80,,legato
43,4,G3,0.9,80,,legato
44,1,G3,0.9,80,,legato
44,2,Bb2,0.9,80,,legato
44,3,D3,0.9,80,,legato
44,4,G3,0.9,80,,legato
45,1,G3,1.9,80,,legato
45,3,Bb2,1.9,80,,legato
46,1,D3,1.9,80,,legato
46,3,G3,1.9,80,,legato
47,1,Bb2,1.9,80,,legato
47,3,D3,0.25,80,,legato
47,3.5,G3,0.25,80,,legato
47,4,G3,0.9,80,,legato
48,1,Bb2,1.9,80,,legato
48,3,D3,1.9,80,,legato
49,1,G3,1.9,80,,legato
49,3,Bb2,1.9,80,,legato
50,1,D3,0.25,80,,legato
50,1.5,Bb2,0.4,80,,legato
50,2,G3,1.9,80,,legato
