measure,beat,pitch,duration,velocity,tie,articulation
1,1,C3,1,75,,tenuto
1,2,C3,1,75,,tenuto
1,3,C3,1,75,,tenuto
1,4,C3,1,75,,tenuto
2,1,Eb3,1,76,,tenuto
2,2,Eb3,1,76,,tenuto
2,3,Eb3,1,76,,tenuto
2,4,Eb3,1,76,,tenuto
3,1,G3,0.9,80,,tenuto
3,2,C4,0.4,80,,tenuto
3,2.5,Bb3,0.4,80,,tenuto
3,3,G3,1.9,82,,tenuto
4,1,G3,0.9,80,,tenuto
4,2,C4,0.9,80,,tenuto
4,3,G3,1.9,82,,tenuto
5,1,G3,0.9,80,,tenuto
5,2,C4,0.4,80,,tenuto
5,2.5,G3,0.25,82,,tenuto
5,3,F3,0.25,78,,tenuto
5,3.5,G3,0.9,82,,tenuto
5,4.5,C4,0.4,80,,tenuto
6,1,Bb3,2.9,78,,tenuto
6,4,C3,0.9,76,,tenuto
7,1,C3,0.9,76,,tenuto
7,2,Eb3,0.4,77,,tenuto
7,2.5,G3,0.4,78,,tenuto
7,3,C3,0.25,76,,tenuto
7,3.5,Bb2,0.4,74,,tenuto
7,4,G3,0.25,78,,tenuto
7,4.5,Eb3,0.4,77,,tenuto
8,1,Eb3,0.25,77,,tenuto
8,1.5,F3,0.4,76,,tenuto
8,2,G3,0.25,78,,tenuto
8,2.5,F3,0.4,76,,tenuto
8,3,Eb3,0.25,77,,tenuto
8,3.5,D3,0.4,75,,tenuto
8,4,C3,0.25,76,,tenuto
8,4.5,Bb2,0.4,74,,tenuto
9,1,Bb2,2.9,74,,tenuto
9,4,G2,0.9,72,,tenuto
10,1,G2,0.9,72,,tenuto
10,2,Bb2,0.9,74,,tenuto
10,3,D3,0.9,76,,tenuto
10,4,G2,0.9,72,,tenuto
