measure,beat,pitch,duration,velocity,tie,articulation
21,1,G1,0.9,100,,tenuto
21,2,Bb1,0.9,100,,tenuto
21,3,G1,1.9,100,,tenuto
22,1,G1,0.9,100,,tenuto
22,2,Bb1,0.4,100,,tenuto
22,2.5,D2,0.25,100,,tenuto
22,3,Bb1,0.25,100,,tenuto
22,3.5,D2,0.9,100,,tenuto
22,4.5,G1,0.4,100,,tenuto
23,1,A1,2.9,100,,tenuto
23,4,G1,0.9,100,,tenuto
24,1,G1,0.9,100,,tenuto
24,2,Bb1,0.4,100,,tenuto
24,2.5,D2,0.4,100,,tenuto
24,3,G1,0.25,100,,tenuto
24,3.5,A1,0.4,100,,tenuto
24,4,D2,0.25,100,,tenuto
24,4.5,G1,0.4,100,,tenuto
25,1,Bb1,0.25,100,,tenuto
25,1.5,D2,0.4,100,,tenuto
25,2,D2,0.25,100,,tenuto
25,2.5,Bb1,0.4,100,,tenuto
25,3,G1,0.25,100,,tenuto
25,3.5,A1,0.4,100,,tenuto
25,4,G1,0.25,100,,tenuto
25,4.5,D1,0.4,100,,tenuto
26,1,G1,2.9,100,,tenuto
26,4,G1,0.9,100,,tenuto
27,1,G1,0.9,100,,tenuto
27,2,Bb1,0.9,100,,tenuto
27,3,D2,0.9,100,,tenuto
27,4,G1,0.9,100,,tenuto
28,1,D2,1.9,100,,tenuto
28,3,Bb1,1.9,100,,tenuto
29,1,A1,1.9,100,,tenuto
29,3,G1,1.9,100,,tenuto
30,1,Bb1,1.9,100,,tenuto
30,3,D2,0.25,100,,tenuto
30,3.5,A1,0.25,100,,tenuto
30,4,G1,0.9,100,,tenuto
