measure,beat,pitch,duration,velocity,tie,articulation
71,1,A1,2.9,100,,tenuto
71,4,G1,0.9,100,,tenuto
72,1,G1,0.9,100,,tenuto
72,2,Bb1,0.4,100,,tenuto
72,2.5,D2,0.4,100,,tenuto
72,3,G1,0.25,100,,tenuto
72,3.5,A1,0.4,100,,tenuto
72,4,D2,0.25,100,,tenuto
72,4.5,G1,0.4,100,,tenuto
73,1,Bb1,0.25,100,,tenuto
73,1.5,D2,0.4,100,,tenuto
73,2,D2,0.25,100,,tenuto
73,2.5,Bb1,0.4,100,,tenuto
73,3,G1,0.25,100,,tenuto
73,3.5,A1,0.4,100,,tenuto
73,4,G1,0.25,100,,tenuto
73,4.5,D1,0.4,100,,tenuto
74,1,G1,2.9,100,,tenuto
74,4,G1,0.9,100,,tenuto
75,1,G1,0.9,100,,tenuto
75,2,Bb1,0.9,100,,tenuto
75,3,D2,0.9,100,,tenuto
75,4,G1,0.9,100,,tenuto
76,1,D2,1.9,100,,tenuto
76,3,Bb1,1.9,100,,tenuto
77,1,A1,1.9,100,,tenuto
77,3,G1,1.9,100,,tenuto
78,1,Bb1,1.9,100,,tenuto
78,3,D2,0.25,100,,tenuto
78,3.5,A1,0.25,100,,tenuto
78,4,G1,0.9,100,,tenuto
79,1,Bb1,1.9,100,,tenuto
79,3,A1,1.9,100,,tenuto
80,1,G1,1.9,100,,tenuto
80,3,Bb1,1.9,100,,tenuto
