measure,beat,pitch,duration,velocity,tie,articulation
31,1,Eb2,0.25,100,,tenuto
31,1.5,Bb2,0.25,95,,
31,1.75,Eb2,0.25,95,,
31,2,D2,0.25,100,,
31,2.5,Bb2,0.25,95,,
31,3,Eb2,0.25,100,,
31,3.5,Bb2,0.25,95,,
31,3.75,D2,0.25,95,,
32,1,C2,0.25,100,,tenuto
32,1.5,G2,0.25,95,,
32,1.75,C2,0.25,95,,
32,2,D2,0.25,100,,
32,2.5,G2,0.25,95,,
32,3,C2,0.25,100,,
32,3.5,G2,0.25,95,,
32,3.75,C2,0.25,95,,
33,1,D2,0.25,100,,tenuto
33,1.5,A2,0.25,95,,
33,1.75,D2,0.25,95,,
33,2,Eb2,0.25,100,,
33,2.5,A2,0.25,95,,
33,3,D2,0.25,100,,
33,3.5,A2,0.25,95,,
33,3.75,Eb2,0.25,95,,
34,1,D2,0.25,100,,tenuto
34,1.5,A2,0.25,95,,
34,1.75,Eb2,0.25,95,,
34,2,D2,0.25,100,,
34,2.5,A2,0.25,95,,
34,3,D2,0.25,100,,
34,3.5,A2,0.25,95,,
34,3.75,D2,0.25,95,,
35,1,D2,0.25,100,,tenuto
35,1.5,A2,0.25,95,,
35,1.75,Eb2,0.25,95,,
35,2,D2,0.25,100,,
35,2.5,A2,0.25,95,,
35,3,D2,0.25,100,,
35,3.5,A2,0.25,95,,
35,3.75,Eb2,0.25,95,,
36,1,C2,0.25,100,,tenuto
36,1.5,G2,0.25,95,,
36,1.75,C2,0.25,95,,
36,2,Eb2,0.25,100,,
36,2.5,G2,0.25,95,,
36,3,C2,0.25,100,,
36,3.5,G2,0.25,95,,
36,3.75,C2,0.25,95,,
37,1,C2,0.25,100,,tenuto
37,1.5,G2,0.25,95,,
37,1.75,C2,0.25,95,,
37,2,Eb2,0.25,100,,
37,2.5,G2,0.25,95,,
37,3,C2,0.25,100,,
37,3.5,G2,0.25,95,,
37,3.75,C2,0.25,95,,
38,1,C2,0.25,100,,tenuto
38,1.5,G2,0.25,95,,
38,1.75,C2,0.25,95,,
38,2,Eb2,0.25,100,,
38,2.5,G2,0.25,95,,
38,3,C2,0.25,100,,
38,3.5,G2,0.25,95,,
38,3.75,D2,0.25,95,,
39,1,C2,0.25,100,,tenuto
39,1.5,G2,0.25,95,,
39,1.75,Eb2,0.25,95,,
39,2,D2,0.25,100,,
39,2.5,G2,0.25,95,,
39,3,C2,0.25,100,,
39,3.5,G2,0.25,95,,
39,3.75,Eb2,0.25,95,,
40,1,D2,0.25,100,,tenuto
40,1.5,A2,0.25,95,,
40,1.75,Eb2,0.25,95,,
40,2,D2,0.25,100,,
40,2.5,A2,0.25,95,,
40,3,D2,0.25,100,,
40,3.5,A2,0.25,95,,
40,3.75,G2,0.25,95,,
