measure,beat,pitch,duration,velocity,tie,articulation
41,1,G3,0.9,90,,
41,2,Bb3,0.4,90,,
41,2.5,G3,0.4,90,,
41,3,D4,1.9,90,,
42,1,G3,0.9,90,,
42,2,Bb3,0.9,90,,
42,3,G3,1.9,90,,
43,1,G3,0.9,90,,
43,2,Bb3,0.4,90,,
43,2.5,D4,0.25,90,,
43,3,Bb3,0.25,90,,
43,3.5,D4,0.9,90,,
43,4.5,G3,0.4,90,,
44,1,A3,2.9,90,,
44,4,G3,0.9,90,,
45,1,G3,0.9,90,,
45,2,Bb3,0.4,90,,
45,2.5,D4,0.4,90,,
45,3,G3,0.25,90,,
45,3.5,A3,0.4,90,,
45,4,D4,0.25,90,,
45,4.5,G3,0.4,90,,
46,1,Bb3,0.25,90,,
46,1.5,D4,0.4,90,,
46,2,D4,0.25,90,,
46,2.5,Bb3,0.4,90,,
46,3,G3,0.25,90,,
46,3.5,A3,0.4,90,,
46,4,G3,0.25,90,,
46,4.5,D3,0.4,90,,
47,1,G3,2.9,90,,
47,4,G3,0.9,90,,
48,1,G3,0.9,90,,
48,2,Bb3,0.9,90,,
48,3,D4,0.9,90,,
48,4,G3,0.9,90,,
49,1,D4,1.9,90,,
49,3,Bb3,1.9,90,,
50,1,A3,1.9,90,,
50,3,G3,1.9,90,,
