measure,beat,pitch,duration,velocity,tie,articulation
11,1,C2,0.25,100,,tenuto
11,1.5,G2,0.25,95,,
11,1.75,C2,0.25,95,,
11,2,Eb2,0.25,100,,
11,2.5,G2,0.25,95,,
11,3,C2,0.25,100,,
11,3.5,G2,0.25,95,,
11,3.75,Eb2,0.25,95,,
12,1,C2,0.25,100,,
12,1.5,G2,0.25,95,,
12,1.75,C2,0.25,95,,
12,2,D2,0.25,100,,
12,2.5,G2,0.25,95,,
12,3,C2,0.25,100,,
12,3.5,G2,0.25,95,,
12,3.75,D2,0.25,95,,
13,1,C2,0.25,100,,
13,1.5,G2,0.25,95,,
13,1.75,Eb2,0.25,95,,
13,2,Eb2,0.25,100,,
13,2.5,D2,0.25,95,,
13,3,C2,0.25,100,,
13,3.5,G2,0.25,95,,
13,3.75,Eb2,0.25,95,,
14,1,C2,0.25,100,,
14,1.5,Eb2,0.25,95,,
14,1.75,G2,0.25,95,,
14,2,D2,0.25,100,,
14,2.5,G2,0.25,95,,
14,3,C2,0.25,100,,
14,3.5,G2,0.25,95,,
14,3.75,D2,0.25,95,,
15,1,C2,0.25,100,,
15,1.5,G2,0.25,95,,
15,1.75,C2,0.25,95,,
15,2,Eb2,0.25,100,,
15,2.5,D2,0.25,95,,
15,3,C2,0.25,100,,
15,3.5,G2,0.25,95,,
15,3.75,Eb2,0.25,95,,
16,1,C2,0.25,100,,
16,1.5,D2,0.25,95,,
16,1.75,C2,0.25,95,,
16,2,Eb2,0.25,100,,
16,2.5,G2,0.25,95,,
16,3,C2,0.25,100,,
16,3.5,G2,0.25,95,,
16,3.75,Eb2,0.25,95,,
17,1,C2,0.25,100,,
17,1.5,G2,0.25,95,,
17,1.75,C2,0.25,95,,
17,2,D2,0.25,100,,
17,2.5,G2,0.25,95,,
17,3,C2,0.25,100,,
17,3.5,G2,0.25,95,,
17,3.75,C2,0.25,95,,
18,1,B1,0.25,98,,
18,1.5,G2,0.25,95,,
18,1.75,B1,0.25,95,,
18,2,B1,0.25,100,,
18,2.5,G2,0.25,95,,
18,3,C2,0.25,100,,
18,3.5,G2,0.25,95,,
18,3.75,D2,0.25,95,,
19,1,C2,0.25,100,,
19,1.5,G2,0.25,95,,
19,1.75,C2,0.25,95,,
19,2,Eb2,0.25,100,,
19,2.5,D2,0.25,95,,
19,3,C2,0.25,100,,
19,3.5,G2,0.25,95,,
19,3.75,Eb2,0.25,95,,
20,1,C2,0.25,100,,
20,1.5,G2,0.25,95,,
20,1.75,C2,0.25,95,,
20,2,Eb2,0.25,100,,
20,2.5,Eb2,0.25,95,,
20,3,G2,0.25,100,,
20,3.5,G2,0.25,95,,
20,3.75,C2,0.25,95,,
