measure,beat,pitch,duration,velocity,tie,articulation
1,1,C2,0.25,115,,staccato
1,1.25,F#2,0.25,100,,staccato
1,1.5,C2,0.25,100,,staccato
1,1.75,F#2,0.25,100,,staccato
1,2,C2,0.25,115,,staccato
1,2.25,F#2,0.25,100,,staccato
1,2.5,C2,0.25,100,,staccato
1,2.75,F#2,0.25,100,,staccato
1,3,C2,0.25,115,,staccato
1,3.25,F#2,0.25,100,,staccato
1,3.5,C2,0.25,100,,staccato
1,3.75,F#2,0.25,100,,staccato
1,4,C2,0.25,120,,accent
2,1,C2,0.25,115,,staccato
2,1.25,F#2,0.25,100,,staccato
2,1.5,C2,0.25,100,,staccato
2,1.75,F#2,0.25,100,,staccato
2,2,C2,0.25,115,,staccato
2,2.25,F#2,0.25,100,,staccato
2,2.5,C2,0.25,100,,staccato
2,2.75,F#2,0.25,100,,staccato
2,3,C2,0.25,115,,staccato
2,3.25,F#2,0.25,100,,staccato
2,3.5,C2,0.25,100,,staccato
2,3.75,F#2,0.25,100,,staccato
2,4,C2,0.25,120,,accent
3,1,C2,0.25,115,,staccato
3,1.25,F#2,0.25,100,,staccato
3,1.5,C2,0.25,100,,staccato
3,1.75,F#2,0.25,100,,staccato
3,2,C2,0.25,115,,staccato
3,2.25,F#2,0.25,100,,staccato
3,2.5,C2,0.25,100,,staccato
3,2.75,F#2,0.25,100,,staccato
3,3,C2,0.25,115,,staccato
3,3.25,F#2,0.25,100,,staccato
3,3.5,C2,0.25,100,,staccato
3,3.75,F#2,0.25,100,,staccato
3,4,C2,0.25,120,,accent
4,1,C2,0.25,115,,staccato
4,1.25,F#2,0.25,100,,staccato
4,1.5,C2,0.25,100,,staccato
4,1.75,F#2,0.25,100,,staccato
4,2,C2,0.25,115,,staccato
4,2.25,F#2,0.25,100,,staccato
4,2.5,C2,0.25,100,,staccato
4,2.75,F#2,0.25,100,,staccato
4,3,C2,0.25,115,,staccato
4,3.25,F#2,0.25,100,,staccato
4,3.5,C2,0.25,100,,staccato
4,3.75,F#2,0.25,100,,staccato
4,4,C2,0.25,120,,accent
5,1,C2,0.25,115,,staccato
5,1.25,F#2,0.25,100,,staccato
5,1.5,C2,0.25,100,,staccato
5,1.75,F#2,0.25,100,,staccato
5,2,C2,0.25,115,,staccato
5,2.25,F#2,0.25,100,,staccato
5,2.5,C2,0.25,100,,staccato
5,2.75,F#2,0.25,100,,staccato
5,3,C2,0.25,115,,staccato
5,3.25,F#2,0.25,100,,staccato
5,3.5,C2,0.25,100,,staccato
5,3.75,F#2,0.25,100,,staccato
5,4,C2,0.25,120,,accent
6,1,C2,0.25,115,,staccato
6,1.25,F#2,0.25,100,,staccato
6,1.5,C2,0.25,100,,staccato
6,1.75,F#2,0.25,100,,staccato
6,2,C2,0.25,115,,staccato
6,2.25,F#2,0.25,100,,staccato
6,2.5,C2,0.25,100,,staccato
6,2.75,F#2,0.25,100,,staccato
6,3,C2,0.25,115,,staccato
6,3.25,F#2,0.25,100,,staccato
6,3.5,C2,0.25,100,,staccato
6,3.75,F#2,0.25,100,,staccato
6,4,C2,0.25,120,,accent
7,1,C2,0.25,115,,staccato
7,1.25,F#2,0.25,100,,staccato
7,1.5,C2,0.25,100,,staccato
7,1.75,F#2,0.25,100,,staccato
7,2,C2,0.25,115,,staccato
7,2.25,F#2,0.25,100,,staccato
7,2.5,C2,0.25,100,,staccato
7,2.75,F#2,0.25,100,,staccato
7,3,C2,0.25,115,,staccato
7,3.25,F#2,0.25,100,,staccato
7,3.5,C2,0.25,100,,staccato
7,3.75,F#2,0.25,100,,staccato
7,4,C2,0.25,120,,accent
8,1,C2,0.25,115,,staccato
8,1.25,F#2,0.25,100,,staccato
8,1.5,C2,0.25,100,,staccato
8,1.75,F#2,0.25,100,,staccato
8,2,C2,0.25,115,,staccato
8,2.25,F#2,0.25,100,,staccato
8,2.5,C2,0.25,100,,staccato
8,2.75,F#2,0.25,100,,staccato
8,3,C2,0.25,115,,staccato
8,3.25,F#2,0.25,100,,staccato
8,3.5,C2,0.25,100,,staccato
8,3.75,F#2,0.25,100,,staccato
8,4,C2,0.25,120,,accent
9,1,C2,0.25,115,,staccato
9,1.25,F#2,0.25,100,,staccato
9,1.5,C2,0.25,100,,staccato
9,1.75,F#2,0.25,100,,staccato
9,2,C2,0.25,115,,staccato
9,2.25,F#2,0.25,100,,staccato
9,2.5,C2,0.25,100,,staccato
9,2.75,F#2,0.25,100,,staccato
9,3,C2,0.25,115,,staccato
9,3.25,F#2,0.25,100,,staccato
9,3.5,C2,0.25,100,,staccato
9,3.75,F#2,0.25,100,,staccato
9,4,C2,0.25,120,,accent
10,1,C2,0.25,115,,staccato
10,1.25,F#2,0.25,100,,staccato
10,1.5,C2,0.25,100,,staccato
10,1.75,F#2,0.25,100,,staccato
10,2,C2,0.25,115,,staccato
10,2.25,F#2,0.25,100,,staccato
10,2.5,C2,0.25,100,,staccato
10,2.75,F#2,0.25,100,,staccato
10,3,C2,0.25,115,,staccato
10,3.25,F#2,0.25,100,,staccato
10,3.5,C2,0.25,100,,staccato
10,3.75,F#2,0.25,100,,staccato
10,4,C2,0.25,120,,accent
