measure,beat,pitch,duration,velocity,tie,articulation
91,1,Bb3,2.9,80,,legato
91,4,Bb3,0.9,80,,legato
92,1,G3,0.9,80,,legato
92,2,C4,0.4,80,,legato
92,2.5,Eb4,0.4,80,,legato
92,3,G3,0.25,80,,legato
92,3.5,G3,0.4,80,,legato
92,4,Eb4,0.25,80,,legato
92,4.5,Eb4,0.4,80,,legato
93,1,C4,0.25,80,,legato
93,1.5,C4,0.4,80,,legato
93,2,Eb4,0.25,80,,legato
93,2.5,Eb4,0.4,80,,legato
93,3,C4,0.25,80,,legato
93,3.5,C4,0.4,80,,legato
93,4,Bb3,0.25,80,,legato
93,4.5,G3,0.4,80,,legato
94,1,G3,2.9,80,,legato
94,4,G3,0.9,80,,legato
95,1,G3,0.9,80,,legato
95,2,C4,0.9,80,,legato
95,3,Eb4,0.9,80,,legato
95,4,Eb4,0.9,80,,legato
96,1,Eb4,1.9,80,,legato
96,3,C4,1.9,80,,legato
97,1,D3,1.9,80,,legato
97,3,Bb2,1.9,80,,legato
98,1,C4,1.9,80,,legato
98,3,Eb4,0.25,80,,legato
98,3.5,Eb4,0.25,80,,legato
98,4,Eb4,0.9,80,,legato
99,1,C4,1.9,80,,legato
99,3,Bb3,1.9,80,,legato
100,1,G3,1.9,80,,legato
100,3,C4,1.9,80,,legato
