measure,beat,pitch,duration,velocity,tie,articulation
91,1,D3,3.9,76,,tenuto
92,1,D3,0.9,76,,tenuto
92,2,F3,0.4,76,,tenuto
92,2.5,D3,0.4,76,,tenuto
92,3,Bb3,1.9,76,,tenuto
93,1,D3,0.9,76,,tenuto
93,2,F3,0.9,76,,tenuto
93,3,D3,1.9,76,,tenuto
94,1,D3,0.9,76,,tenuto
94,2,F3,0.4,76,,tenuto
94,2.5,Bb3,0.25,76,,tenuto
94,3,F3,0.25,76,,tenuto
94,3.5,Bb3,0.9,76,,tenuto
94,4.5,D3,0.4,76,,tenuto
95,1,E3,2.9,76,,tenuto
95,4,D3,0.9,76,,tenuto
96,1,D3,0.9,76,,tenuto
96,2,F3,0.4,76,,tenuto
96,2.5,Bb3,0.4,76,,tenuto
96,3,D3,0.25,76,,tenuto
96,3.5,E3,0.4,76,,tenuto
96,4,Bb3,0.25,76,,tenuto
96,4.5,D3,0.4,76,,tenuto
97,1,F3,0.25,76,,tenuto
97,1.5,Bb3,0.4,76,,tenuto
97,2,Bb3,0.25,76,,tenuto
97,2.5,F3,0.4,76,,tenuto
97,3,D3,0.25,76,,tenuto
97,3.5,E3,0.4,76,,tenuto
97,4,D3,0.25,76,,tenuto
97,4.5,A2,0.4,76,,tenuto
98,1,D3,2.9,76,,tenuto
98,4,D3,0.9,76,,tenuto
99,1,D3,0.9,76,,tenuto
99,2,F3,0.9,76,,tenuto
99,3,Bb3,0.9,76,,tenuto
99,4,D3,0.9,76,,tenuto
100,1,Bb3,1.9,76,,tenuto
100,3,F3,1.9,76,,tenuto
