measure,beat,pitch,duration,velocity,tie,articulation
81,1,Eb2,1,100,,legato
81,2,Eb2,1,100,,legato
81,3,Bb1,1,100,,legato
81,4,C2,1,100,,legato
82,1,Eb2,1,100,,legato
82,2,Eb2,1,100,,legato
82,3,Bb1,1,100,,legato
82,4,Bb1,1,100,,legato
83,1,C2,1,100,,legato
83,2,C2,1,100,,legato
83,3,Eb2,1,100,,legato
83,4,Eb2,1,100,,legato
84,1,Bb1,1,100,,legato
84,2,C2,1,100,,legato
84,3,Eb2,1,100,,legato
84,4,Bb1,1,100,,legato
85,1,Bb1,1,100,,legato
85,2,Bb1,1,100,,legato
85,3,C2,1,100,,legato
85,4,C2,1,100,,legato
86,1,G1,1,100,,legato
86,2,G1,1,100,,legato
86,3,G1,1,100,,legato
86,4,C2,1,100,,legato
87,1,C2,4,100,,legato
88,1,Bb1,1,100,,legato
88,2,Bb1,1,100,,legato
88,3,D2,1,100,,legato
88,4,Eb2,1,100,,legato
89,1,Bb1,1,100,,legato
89,2,Bb1,1,100,,legato
89,3,D2,1,100,,legato
89,4,G1,1,100,,legato
90,1,Bb1,1,100,,legato
90,2,Bb1,1,100,,legato
90,3,D2,1,100,,legato
90,4,C2,1,100,,legato
