measure,beat,pitch,duration,velocity,tie,articulation
11,1,G4,1.9,90,,
11,3,D#4,1.9,90,,
12,1,D4,1.9,90,,
12,3,C4,1.9,90,,
13,1,D#4,1.9,90,,
13,3,G4,0.25,90,,
13,3.5,G4,0.25,90,,
13,4,G4,0.9,90,,
14,1,D#4,1.9,90,,
14,3,D4,1.9,90,,
15,1,C4,1.9,90,,
15,3,D#4,1.9,90,,
16,1,D4,0.25,90,,
16,1.5,D4,0.4,90,,
16,2,D#4,1.9,90,,
17,1,D4,1.9,90,,
17,3,C4,1.9,90,,
18,1,B3,0.9,90,,
18,2,B3,1.9,90,,
18,4,C4,0.9,90,,
19,1,C4,3.9,90,,
20,1,C4,0.9,90,,
20,2,D#4,0.4,90,,
20,2.5,D#4,0.4,90,,
20,3,G4,1.9,90,,
