measure,beat,pitch,duration,velocity,tie,articulation
41,1,G1,0.9,100,,tenuto
41,2,Bb1,0.4,100,,tenuto
41,2.5,G1,0.4,100,,tenuto
41,3,D2,1.9,100,,tenuto
42,1,G1,0.9,100,,tenuto
42,2,Bb1,0.9,100,,tenuto
42,3,G1,1.9,100,,tenuto
43,1,G1,0.9,100,,tenuto
43,2,Bb1,0.4,100,,tenuto
43,2.5,D2,0.25,100,,tenuto
43,3,Bb1,0.25,100,,tenuto
43,3.5,D2,0.9,100,,tenuto
43,4.5,G1,0.4,100,,tenuto
44,1,A1,2.9,100,,tenuto
44,4,G1,0.9,100,,tenuto
45,1,G1,0.9,100,,tenuto
45,2,Bb1,0.4,100,,tenuto
45,2.5,D2,0.4,100,,tenuto
45,3,G1,0.25,100,,tenuto
45,3.5,A1,0.4,100,,tenuto
45,4,D2,0.25,100,,tenuto
45,4.5,G1,0.4,100,,tenuto
46,1,Bb1,0.25,100,,tenuto
46,1.5,D2,0.4,100,,tenuto
46,2,D2,0.25,100,,tenuto
46,2.5,Bb1,0.4,100,,tenuto
46,3,G1,0.25,100,,tenuto
46,3.5,A1,0.4,100,,tenuto
46,4,G1,0.25,100,,tenuto
46,4.5,D1,0.4,100,,tenuto
47,1,G1,2.9,100,,tenuto
47,4,G1,0.9,100,,tenuto
48,1,G1,0.9,100,,tenuto
48,2,Bb1,0.9,100,,tenuto
48,3,D2,0.9,100,,tenuto
48,4,G1,0.9,100,,tenuto
49,1,D2,1.9,100,,tenuto
49,3,Bb1,1.9,100,,tenuto
50,1,A1,1.9,100,,tenuto
50,3,G1,1.9,100,,tenuto
