measure,beat,pitch,duration,velocity,tie,articulation
81,1,Eb2,0.25,100,,tenuto
81,1.5,Bb1,0.25,100,,tenuto
81,1.75,Eb2,0.25,100,,tenuto
81,2.25,G1,0.25,100,,tenuto
81,2.5,Eb2,0.25,100,,tenuto
81,3,Bb1,0.25,100,,tenuto
81,3.5,G1,0.25,100,,tenuto
81,3.75,Bb1,0.25,100,,tenuto
81,4.25,C2,0.25,100,,tenuto
81,4.5,Eb2,0.25,100,,tenuto
82,1,Eb2,0.25,100,,tenuto
82,1.5,Bb1,0.25,100,,tenuto
82,1.75,Eb2,0.25,100,,tenuto
82,2.25,C2,0.25,100,,tenuto
82,2.5,Eb2,0.25,100,,tenuto
82,3,Bb1,0.25,100,,tenuto
82,3.5,Eb2,0.25,100,,tenuto
82,3.75,Bb1,0.25,100,,tenuto
82,4.25,D2,0.25,100,,tenuto
82,4.5,Eb2,0.25,100,,tenuto
83,1,Bb1,0.25,100,,tenuto
83,1.5,Eb2,0.25,100,,tenuto
83,1.75,Bb1,0.25,100,,tenuto
83,2.25,G1,0.25,100,,tenuto
83,2.5,Bb1,0.25,100,,tenuto
83,3,Eb2,0.25,100,,tenuto
83,3.5,G1,0.25,100,,tenuto
83,3.75,Bb1,0.25,100,,tenuto
83,4.25,C2,0.25,100,,tenuto
83,4.5,Eb2,0.25,100,,tenuto
84,1,Eb2,0.25,100,,tenuto
84,1.5,Bb1,0.25,100,,tenuto
84,1.75,Eb2,0.25,100,,tenuto
84,2.25,G1,0.25,100,,tenuto
84,2.5,Bb1,0.25,100,,tenuto
84,3,Eb2,0.25,100,,tenuto
84,3.5,G1,0.25,100,,tenuto
84,3.75,Bb1,0.25,100,,tenuto
84,4.25,C2,0.25,100,,tenuto
84,4.5,Eb2,0.25,100,,tenuto
85,1,Bb1,0.25,100,,tenuto
85,1.5,F1,0.25,100,,tenuto
85,1.75,Bb1,0.25,100,,tenuto
85,2.25,G1,0.25,100,,tenuto
85,2.5,Bb1,0.25,100,,tenuto
85,3,Eb2,0.25,100,,tenuto
85,3.5,G1,0.25,100,,tenuto
85,3.75,Bb1,0.25,100,,tenuto
85,4.25,C2,0.25,100,,tenuto
85,4.5,Eb2,0.25,100,,tenuto
86,1,G1,0.25,100,,tenuto
86,1.5,D1,0.25,100,,tenuto
86,1.75,G1,0.25,100,,tenuto
86,2.25,Eb1,0.25,100,,tenuto
86,2.5,G1,0.25,100,,tenuto
86,3,C2,0.25,100,,tenuto
86,3.5,G1,0.25,100,,tenuto
86,3.75,Bb1,0.25,100,,tenuto
86,4.25,D2,0.25,100,,tenuto
86,4.5,G1,0.25,100,,tenuto
87,1,G1,0.25,100,,tenuto
87,1.5,G1,0.25,100,,tenuto
87,1.75,Bb0,0.25,100,,tenuto
87,2.25,Eb1,0.25,100,,tenuto
87,2.5,G1,0.25,100,,tenuto
87,3,C2,0.25,100,,tenuto
87,3.5,C2,0.25,100,,tenuto
87,3.75,Bb1,0.25,100,,tenuto
87,4.25,D2,0.25,100,,tenuto
87,4.5,G1,0.25,100,,tenuto
88,1,Eb2,0.25,100,,tenuto
88,1.5,Bb1,0.25,100,,tenuto
88,1.75,Eb2,0.25,100,,tenuto
88,2.25,G1,0.25,100,,tenuto
88,2.5,Bb1,0.25,100,,tenuto
88,3,C2,0.25,100,,tenuto
88,3.5,G1,0.25,100,,tenuto
88,3.75,Bb1,0.25,100,,tenuto
88,4.25,D2,0.25,100,,tenuto
88,4.5,Eb2,0.25,100,,tenuto
89,1,Eb2,0.25,100,,tenuto
89,1.5,Eb2,0.25,100,,tenuto
89,1.75,Bb1,0.25,100,,tenuto
89,2.25,Eb1,0.25,100,,tenuto
89,2.5,G1,0.25,100,,tenuto
89,3,C2,0.25,100,,tenuto
89,3.5,G1,0.25,100,,tenuto
89,3.75,Bb1,0.25,100,,tenuto
89,4.25,D2,0.25,100,,tenuto
89,4.5,G1,0.25,100,,tenuto
90,1,Eb2,0.25,100,,tenuto
90,1.5,Bb1,0.25,100,,tenuto
90,1.75,Eb2,0.25,100,,tenuto
90,2.25,G1,0.25,100,,tenuto
90,2.5,Bb1,0.25,100,,tenuto
90,3,C2,0.25,100,,tenuto
90,3.5,F1,0.25,100,,tenuto
90,3.75,D2,0.25,100,,tenuto
90,4.25,Eb2,0.25,100,,tenuto
90,4.5,Bb1,0.25,100,,tenuto
