measure,beat,pitch,duration,velocity,tie,articulation
131,1,Bb3,0.25,90,,
131,1.5,D4,0.4,90,,
131,2,D4,0.25,90,,
131,2.5,Bb3,0.4,90,,
131,3,G3,0.25,90,,
131,3.5,A3,0.4,90,,
131,4,G3,0.25,90,,
131,4.5,D3,0.4,90,,
132,1,G3,2.9,90,,
132,4,G3,0.9,90,,
133,1,G3,0.9,90,,
133,2,Bb3,0.9,90,,
133,3,D4,0.9,90,,
133,4,G3,0.9,90,,
134,1,D4,1.9,90,,
134,3,Bb3,1.9,90,,
135,1,A3,1.9,90,,
135,3,G3,1.9,90,,
136,1,Bb3,1.9,90,,
136,3,D4,0.25,90,,
136,3.5,A3,0.25,90,,
136,4,G3,0.9,90,,
137,1,Bb3,1.9,90,,
137,3,A3,1.9,90,,
138,1,G3,1.9,90,,
138,3,Bb3,1.9,90,,
139,1,rest,4,90,,
140,1,rest,4,90,,
