measure,beat,pitch,duration,velocity,tie,articulation
11,1,C3,0.25,112,,accent
11,1.5,F#2,0.25,100,,
11,1.75,D#3,0.25,100,,
11,2,C3,0.25,105,,
11,2.5,D4,0.25,100,,
11,3,C3,0.25,112,,accent
11,3.5,F#2,0.25,100,,
11,3.75,E3,0.25,100,,
12,1,C3,0.25,112,,accent
12,1.5,D#3,0.25,100,,
12,1.75,G#6,0.25,100,,
12,2,D4,0.25,105,,
12,2.5,E3,0.25,100,,
12,3,C3,0.25,112,,
12,3.5,E3,0.25,100,,
12,3.75,G#6,0.25,100,,
13,1,C3,0.25,112,,accent
13,1.5,E3,0.25,100,,
13,1.75,D#3,0.25,100,,
13,2,D#3,0.25,105,,
13,2.5,D4,0.25,100,,
13,3,C3,0.25,112,,
13,3.5,F#2,0.25,100,,
13,3.75,D#3,0.25,100,,
14,1,C3,0.25,113,,accent
14,1.5,D#3,0.25,100,,
14,1.75,E3,0.25,100,,
14,2.25,D#3,0.25,100,,
14,2.5,F#2,0.25,100,,
14,3,C3,0.25,112,,
14,3.5,F#2,0.25,100,,
14,3.75,D4,0.25,100,,
15,1,C3,0.25,112,,accent
15,1.5,F#2,0.25,100,,
15,1.75,D#3,0.25,100,,
15,2,D#3,0.25,105,,
15,2.5,D4,0.25,100,,
15,3,C3,0.25,112,,
15,3.5,F#2,0.25,100,,
15,3.75,E3,0.25,100,,
16,1,C3,0.25,112,,accent
16,1.5,D4,0.25,100,,
16,1.75,E3,0.25,100,,
16,2.25,D#3,0.25,100,,
16,2.5,F#2,0.25,100,,
16,3,C3,0.25,112,,
16,3.5,F#2,0.25,100,,
16,3.75,G#6,0.25,100,,
17,1,C3,0.25,112,,accent
17,1.5,C3,0.25,100,,
17,1.75,G3,0.25,100,,
17,2,D#3,0.25,105,,
17,2.5,G3,0.25,100,,
17,3,C3,0.25,112,,
17,3.5,C3,0.25,100,,
17,3.75,G4,0.25,100,,
18,1,C3,0.25,112,,accent
18,1.5,D#3,0.25,100,,
18,1.75,E3,0.25,100,,
18,2.25,D#3,0.25,100,,
18,2.5,F#2,0.25,100,,
18,3,C3,0.25,112,,
18,3.5,F#2,0.25,100,,
18,3.75,D4,0.25,100,,
19,1,C3,0.25,112,,accent
19,1.5,C3,0.25,100,,
19,1.75,D#3,0.25,100,,
19,2,D#3,0.25,105,,
19,2.5,D4,0.25,100,,
19,3,C3,0.25,112,,
19,3.5,F#2,0.25,100,,
19,3.75,E3,0.25,100,,
20,1,C3,0.25,112,,accent
20,1.5,D#3,0.25,100,,
20,1.75,E3,0.25,100,,
20,2,D#3,0.25,105,,
20,2.5,G4,0.25,100,,
20,3,C3,0.25,112,,
20,3.5,G4,0.25,100,,
20,3.75,G4,0.25,100,,
